TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.054895	0.052578	0.072262	0.064804	0.100583	0.049959	0.063653	0.033265	0.067545	0.059191	0.092828	0.055373	0.071112	0.080611	0.081341
A	0.072596	0.053531	0.099202	0.044418	0.074154	0.070687	0.038122	0.097233	0.058139	0.057910	0.065839	0.061951	0.067562	0.078742	0.059914
person	0.063159	0.068947	0.077662	0.043689	0.069338	0.074060	0.052586	0.077167	0.051812	0.086922	0.068219	0.067435	0.053892	0.085133	0.059980
is	0.087018	0.052617	0.088432	0.047449	0.074522	0.065328	0.042960	0.061393	0.064785	0.081358	0.053968	0.085179	0.067393	0.068483	0.059117
at	0.066787	0.068753	0.078008	0.044922	0.064694	0.079998	0.071166	0.070994	0.074699	0.073179	0.066445	0.067242	0.071147	0.063334	0.038633
a	0.089374	0.076741	0.083469	0.048341	0.059681	0.073694	0.041650	0.054993	0.048925	0.075697	0.065201	0.066980	0.058632	0.093035	0.063587
diner	0.064149	0.068438	0.084315	0.065292	0.076092	0.055563	0.072442	0.059173	0.064588	0.066561	0.059129	0.057063	0.076913	0.058947	0.071335
,	0.044762	0.068719	0.075514	0.069585	0.076978	0.064702	0.081578	0.070997	0.071603	0.077889	0.054195	0.052160	0.054640	0.080437	0.056243
ordering	0.067188	0.071822	0.057000	0.073740	0.078195	0.052398	0.066227	0.052831	0.073104	0.067204	0.060215	0.079987	0.085225	0.066637	0.048227
an	0.089604	0.071131	0.065935	0.057664	0.076748	0.068024	0.062239	0.050789	0.073100	0.064197	0.052705	0.048446	0.070919	0.073540	0.074959
o	0.060209	0.074526	0.073635	0.068768	0.048924	0.059221	0.054434	0.067797	0.069194	0.065699	0.069563	0.057695	0.053483	0.132940	0.043909
##mel	0.051262	0.056012	0.065352	0.051851	0.078710	0.065974	0.091087	0.065044	0.085485	0.054315	0.065148	0.085952	0.063728	0.059070	0.061012
##ette	0.060065	0.070304	0.083032	0.070495	0.061764	0.071022	0.056872	0.089169	0.057748	0.060377	0.048282	0.071211	0.073461	0.064397	0.061802
.	0.098408	0.052115	0.082557	0.061006	0.067444	0.080979	0.065493	0.067115	0.062489	0.056525	0.062661	0.053935	0.050584	0.091175	0.047513
[SEP]	0.082456	0.061384	0.090004	0.056384	0.066844	0.057357	0.064554	0.065765	0.052795	0.047721	0.073139	0.060513	0.096427	0.071116	0.053541
