TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.050386	0.088997	0.045168	0.047212	0.064175	0.061002	0.062174	0.068673	0.068258	0.072166	0.073893	0.082297	0.063200	0.081768	0.070630
A	0.047541	0.086191	0.038013	0.042809	0.055678	0.059840	0.063203	0.056947	0.094292	0.048510	0.085869	0.055918	0.057662	0.107060	0.100468
person	0.059370	0.056154	0.041184	0.041115	0.081099	0.062013	0.085139	0.070412	0.066687	0.061088	0.089283	0.103746	0.075519	0.046198	0.060994
is	0.056797	0.081212	0.048812	0.051159	0.061789	0.076692	0.056434	0.065867	0.071458	0.055238	0.115201	0.067812	0.060213	0.057983	0.073332
at	0.049517	0.078337	0.052557	0.053840	0.053242	0.071499	0.055277	0.071904	0.089428	0.055402	0.076757	0.078196	0.059967	0.069370	0.084708
a	0.060164	0.071614	0.064079	0.044295	0.055134	0.070108	0.040464	0.055076	0.070394	0.051894	0.122439	0.068734	0.068114	0.074407	0.083084
diner	0.059070	0.079031	0.044672	0.048318	0.056452	0.071868	0.053122	0.067448	0.061474	0.065593	0.097001	0.075200	0.058468	0.062017	0.100264
,	0.059230	0.079529	0.045109	0.036990	0.065354	0.065702	0.065185	0.067401	0.067500	0.057370	0.099385	0.075384	0.060384	0.074888	0.080589
ordering	0.053185	0.079243	0.067267	0.056441	0.070784	0.051821	0.059365	0.058815	0.083651	0.063201	0.082955	0.070360	0.068096	0.059558	0.075258
an	0.059662	0.073465	0.055435	0.037259	0.054905	0.069648	0.046350	0.075439	0.093064	0.052800	0.091873	0.078865	0.063342	0.080617	0.067277
o	0.054220	0.092044	0.057272	0.059702	0.048653	0.044400	0.066838	0.070463	0.061694	0.058397	0.075071	0.051202	0.059371	0.092100	0.108572
##mel	0.053883	0.075121	0.042585	0.056175	0.071433	0.066510	0.056952	0.072402	0.065673	0.064932	0.092123	0.067702	0.055399	0.071915	0.087195
##ette	0.051822	0.080913	0.057180	0.052823	0.051663	0.064320	0.057230	0.068598	0.077440	0.060054	0.091443	0.054802	0.062826	0.083660	0.085225
.	0.053073	0.095923	0.042670	0.054278	0.075567	0.051063	0.051885	0.067687	0.062334	0.062057	0.080675	0.072359	0.061120	0.083610	0.085700
[SEP]	0.064202	0.074586	0.050229	0.040750	0.055163	0.063040	0.062390	0.067764	0.095508	0.056861	0.078647	0.076428	0.066580	0.066686	0.081166
