TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.051863	0.096729	0.039982	0.049862	0.053179	0.072642	0.088137	0.087363	0.075153	0.084274	0.057755	0.045088	0.057132	0.082158	0.058682
A	0.060135	0.070874	0.050267	0.065411	0.072400	0.096796	0.076619	0.076816	0.056743	0.055965	0.057263	0.063461	0.063373	0.075994	0.057882
person	0.059922	0.085005	0.040478	0.057870	0.087022	0.053243	0.083744	0.088856	0.071225	0.057939	0.062215	0.051024	0.064233	0.083465	0.053761
is	0.045244	0.064951	0.085392	0.058235	0.079364	0.060548	0.070480	0.081372	0.056246	0.060784	0.083254	0.077093	0.059728	0.057912	0.059397
at	0.058810	0.079542	0.041141	0.074993	0.083347	0.056861	0.057611	0.060917	0.069241	0.059361	0.073901	0.050688	0.083868	0.090694	0.059026
a	0.075928	0.083353	0.060725	0.048726	0.075565	0.055732	0.076330	0.069787	0.052750	0.073221	0.069100	0.055382	0.061599	0.071574	0.070229
diner	0.059961	0.068302	0.033012	0.048211	0.078453	0.073367	0.085181	0.098554	0.070017	0.066218	0.063445	0.061075	0.062341	0.069040	0.062823
,	0.083181	0.075692	0.048019	0.057527	0.084201	0.069461	0.064445	0.073366	0.053280	0.040528	0.071428	0.045351	0.066363	0.091624	0.075536
ordering	0.056580	0.070502	0.060719	0.072185	0.098463	0.050762	0.057068	0.065127	0.079787	0.060055	0.066755	0.057791	0.075943	0.075116	0.053148
an	0.064527	0.068180	0.050851	0.054809	0.060600	0.071114	0.073156	0.103943	0.077568	0.054974	0.062766	0.045129	0.056480	0.092195	0.063708
o	0.057619	0.069296	0.065188	0.051684	0.087373	0.047801	0.086586	0.060847	0.060183	0.060351	0.060346	0.086297	0.074923	0.070544	0.060960
##mel	0.053933	0.075653	0.045918	0.058702	0.081020	0.069231	0.064110	0.078428	0.065938	0.072933	0.055635	0.061521	0.057117	0.097405	0.062458
##ette	0.071154	0.082065	0.036312	0.047480	0.071858	0.065538	0.081819	0.079080	0.065680	0.072558	0.051520	0.061377	0.080687	0.080844	0.052027
.	0.058617	0.079022	0.055814	0.052123	0.057323	0.051051	0.068065	0.101976	0.082008	0.071303	0.062343	0.046992	0.055738	0.087808	0.069815
[SEP]	0.084218	0.113789	0.056189	0.058340	0.058990	0.060528	0.071716	0.052328	0.050875	0.076703	0.073323	0.056301	0.069548	0.067863	0.049288
