TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.061196	0.078546	0.082089	0.066642	0.086678	0.034758	0.054863	0.051143	0.049876	0.092860	0.074520	0.074413	0.078390	0.054174	0.059852
A	0.059251	0.056503	0.074858	0.060271	0.056405	0.040006	0.040462	0.061166	0.050975	0.076188	0.080825	0.142501	0.084859	0.068610	0.047120
person	0.049835	0.063565	0.080415	0.079477	0.065802	0.054402	0.042087	0.073537	0.058183	0.081853	0.085045	0.078119	0.068129	0.064578	0.054973
is	0.072974	0.085892	0.084837	0.069347	0.065485	0.035885	0.046446	0.064058	0.065357	0.074468	0.063975	0.088060	0.067631	0.064336	0.051250
at	0.054403	0.069179	0.050699	0.064158	0.068805	0.052861	0.074965	0.054837	0.058894	0.080897	0.054794	0.098474	0.071519	0.059550	0.085967
a	0.044191	0.076379	0.076554	0.072505	0.066079	0.042089	0.052204	0.062735	0.049853	0.100285	0.074020	0.110327	0.059816	0.059885	0.053080
diner	0.063288	0.069259	0.094470	0.072661	0.071906	0.046907	0.046685	0.064201	0.048033	0.056744	0.072202	0.116119	0.059092	0.057900	0.060534
,	0.067452	0.092670	0.086759	0.060192	0.062443	0.046102	0.054161	0.049648	0.048015	0.074664	0.080016	0.105241	0.070153	0.043654	0.058831
ordering	0.076026	0.079080	0.084876	0.065293	0.058917	0.059515	0.040557	0.043794	0.062673	0.098102	0.064248	0.075442	0.074993	0.062868	0.053615
an	0.057665	0.085467	0.075501	0.071015	0.064085	0.056204	0.046397	0.057936	0.057559	0.052790	0.074066	0.132519	0.075121	0.048693	0.044982
o	0.056499	0.066960	0.091310	0.079363	0.060815	0.041956	0.051518	0.057964	0.057014	0.077715	0.067439	0.112852	0.070755	0.049542	0.058300
##mel	0.074464	0.067870	0.102205	0.068021	0.057707	0.045019	0.049149	0.083113	0.058825	0.077566	0.052354	0.075257	0.060342	0.058259	0.069849
##ette	0.064251	0.061814	0.083441	0.064960	0.057235	0.046418	0.051277	0.059108	0.041770	0.089154	0.077654	0.104543	0.058544	0.063605	0.076225
.	0.059756	0.056097	0.120825	0.064091	0.062495	0.055306	0.045043	0.056036	0.046126	0.107708	0.067245	0.092640	0.059572	0.045230	0.061830
[SEP]	0.055349	0.081134	0.070831	0.071662	0.081600	0.033860	0.081880	0.074339	0.082329	0.045776	0.054874	0.082925	0.071441	0.049076	0.062922
