TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.061891	0.103225	0.065290	0.055776	0.067049	0.083658	0.058999	0.092454	0.075445	0.062304	0.063914	0.060471	0.055020	0.050444	0.044059
A	0.045951	0.075237	0.063901	0.060254	0.059315	0.097421	0.084172	0.095320	0.086688	0.063970	0.051198	0.070833	0.049827	0.044019	0.051894
person	0.059445	0.105638	0.094674	0.073038	0.066308	0.064319	0.079628	0.056761	0.067269	0.063194	0.048066	0.061244	0.054109	0.046963	0.059343
is	0.062833	0.083410	0.064549	0.083611	0.064016	0.086530	0.073033	0.078265	0.076831	0.053914	0.060088	0.061417	0.058604	0.047627	0.045272
at	0.055695	0.092132	0.065048	0.056700	0.060979	0.099750	0.077229	0.082380	0.072923	0.050143	0.050957	0.074623	0.071577	0.048390	0.041472
a	0.057728	0.084754	0.118409	0.082950	0.080995	0.072347	0.081896	0.056941	0.049142	0.056962	0.061186	0.053908	0.049374	0.045892	0.047515
diner	0.047447	0.102083	0.058353	0.043430	0.056576	0.098230	0.068662	0.087123	0.081156	0.054293	0.080959	0.054722	0.064970	0.050904	0.051094
,	0.047217	0.092681	0.055019	0.056343	0.050595	0.112563	0.079345	0.119848	0.053697	0.053666	0.062223	0.063488	0.058146	0.046979	0.048190
ordering	0.052837	0.093622	0.066427	0.063515	0.053594	0.094549	0.075303	0.099813	0.058949	0.062854	0.045821	0.083966	0.051914	0.051482	0.045354
an	0.055195	0.099716	0.078581	0.059629	0.056046	0.081458	0.088848	0.073915	0.051600	0.053140	0.068165	0.082771	0.050497	0.046697	0.053744
o	0.059536	0.074950	0.080934	0.075056	0.070016	0.055997	0.089107	0.068209	0.082967	0.075625	0.039325	0.050748	0.061807	0.076601	0.039123
##mel	0.047691	0.086069	0.088495	0.050342	0.064536	0.083979	0.081440	0.081560	0.068890	0.065524	0.035270	0.066783	0.072506	0.060125	0.046789
##ette	0.063351	0.080848	0.073605	0.048379	0.056996	0.077489	0.071123	0.089161	0.070076	0.051074	0.069260	0.057117	0.103013	0.039204	0.049303
.	0.048839	0.087206	0.077933	0.054918	0.049972	0.094889	0.089137	0.075690	0.069449	0.056741	0.074139	0.074809	0.059446	0.041700	0.045132
[SEP]	0.045621	0.079323	0.087266	0.051632	0.057159	0.088393	0.091290	0.073288	0.065089	0.070677	0.074182	0.064716	0.055463	0.051109	0.044792
