TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.101705	0.050821	0.063311	0.051952	0.091048	0.082189	0.064118	0.048435	0.055711	0.076455	0.053970	0.072845	0.054159	0.079050	0.054233
A	0.058929	0.034650	0.080502	0.039997	0.074092	0.059982	0.048743	0.092591	0.051241	0.125487	0.052522	0.093573	0.062300	0.060382	0.065009
person	0.096391	0.053432	0.041184	0.074505	0.077531	0.065619	0.044813	0.071819	0.074372	0.071266	0.063064	0.049436	0.069264	0.072444	0.074863
is	0.067015	0.062255	0.060808	0.049260	0.092649	0.078305	0.072366	0.069052	0.086779	0.074088	0.038914	0.071215	0.043363	0.064656	0.069277
at	0.052115	0.026811	0.077184	0.050851	0.072739	0.115893	0.038216	0.053891	0.047252	0.079116	0.077415	0.067126	0.069721	0.066314	0.105354
a	0.068985	0.044139	0.073006	0.076079	0.062197	0.084879	0.041663	0.053030	0.061155	0.076340	0.060784	0.084134	0.061367	0.059483	0.092757
diner	0.093880	0.032296	0.052779	0.051066	0.077914	0.095903	0.044209	0.080956	0.058703	0.091654	0.050822	0.045842	0.050728	0.071031	0.102217
,	0.073326	0.050257	0.061228	0.051707	0.087003	0.075367	0.069156	0.059908	0.048814	0.094636	0.057367	0.076737	0.071764	0.064491	0.058240
ordering	0.068001	0.041703	0.084470	0.050759	0.074099	0.105976	0.064367	0.075241	0.061984	0.066544	0.085022	0.062207	0.031922	0.053150	0.074554
an	0.083459	0.052663	0.060357	0.049089	0.097072	0.101344	0.049222	0.067750	0.055561	0.098351	0.045391	0.067542	0.063613	0.055199	0.053388
o	0.070453	0.056975	0.094260	0.071178	0.070824	0.084715	0.046580	0.063833	0.047186	0.079316	0.055702	0.069806	0.059856	0.056241	0.073075
##mel	0.093342	0.038124	0.104470	0.062870	0.062183	0.095318	0.041937	0.057374	0.040065	0.077667	0.055774	0.071911	0.059432	0.080847	0.058689
##ette	0.066131	0.064819	0.077607	0.090246	0.062102	0.060515	0.060634	0.065904	0.051484	0.076451	0.046773	0.052683	0.048872	0.075277	0.100503
.	0.074016	0.051555	0.101293	0.058044	0.075274	0.059419	0.046600	0.049214	0.048590	0.101010	0.052636	0.085612	0.052825	0.065145	0.078767
[SEP]	0.086607	0.069432	0.088744	0.058040	0.063459	0.080998	0.040586	0.053282	0.051968	0.092370	0.047239	0.063033	0.069019	0.062203	0.073021
