TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.093776	0.041122	0.082280	0.069261	0.057487	0.092985	0.052295	0.050268	0.059867	0.057980	0.070075	0.060253	0.072937	0.080215	0.059200
A	0.111555	0.045486	0.052099	0.111977	0.066913	0.058929	0.047227	0.060108	0.058560	0.055936	0.066563	0.040840	0.051661	0.059763	0.112382
person	0.073331	0.044954	0.059175	0.102352	0.070749	0.073575	0.072759	0.045048	0.080621	0.068190	0.083259	0.053046	0.057535	0.059678	0.055729
is	0.094326	0.044688	0.037469	0.106630	0.063574	0.106434	0.062688	0.045920	0.060273	0.066290	0.061330	0.063738	0.049701	0.063540	0.073398
at	0.074552	0.036887	0.080959	0.077468	0.080729	0.080647	0.069612	0.059105	0.069599	0.052408	0.067842	0.067514	0.060415	0.064985	0.057278
a	0.083981	0.060653	0.066418	0.109542	0.074309	0.087241	0.062535	0.059420	0.053302	0.050151	0.059335	0.080592	0.047672	0.066855	0.037993
diner	0.082776	0.049620	0.078865	0.067680	0.060721	0.059001	0.048787	0.068374	0.074571	0.075317	0.074455	0.065336	0.053000	0.078593	0.062902
,	0.079466	0.050764	0.060050	0.075777	0.061807	0.113330	0.048807	0.080327	0.075182	0.074733	0.069242	0.045614	0.047796	0.057411	0.059697
ordering	0.118183	0.045626	0.068819	0.105475	0.071418	0.067468	0.055404	0.072212	0.065283	0.051768	0.062067	0.041226	0.046691	0.057722	0.070641
an	0.100268	0.046926	0.062706	0.077622	0.069171	0.090970	0.049604	0.051089	0.059012	0.057546	0.071787	0.070040	0.061954	0.059774	0.071532
o	0.111718	0.039683	0.054301	0.065482	0.073852	0.066144	0.056823	0.062425	0.082048	0.055807	0.060846	0.073820	0.055273	0.086624	0.055154
##mel	0.074362	0.049942	0.081455	0.093225	0.075627	0.100262	0.069047	0.067135	0.056281	0.057325	0.061559	0.061153	0.047495	0.059113	0.046019
##ette	0.088516	0.050507	0.067309	0.068185	0.067421	0.077957	0.071695	0.061586	0.062684	0.059243	0.071712	0.071350	0.059504	0.061418	0.060913
.	0.074666	0.041016	0.078191	0.076991	0.087574	0.088690	0.056567	0.050969	0.059939	0.067758	0.047094	0.070582	0.071367	0.055933	0.072663
[SEP]	0.086668	0.041911	0.078110	0.067269	0.096345	0.065671	0.066743	0.050211	0.061027	0.060308	0.050179	0.082279	0.064536	0.074114	0.054629
