TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.057060	0.062172	0.069533	0.058567	0.077197	0.090339	0.054354	0.070382	0.059881	0.063635	0.070321	0.061835	0.075981	0.065129	0.063613
A	0.069756	0.059432	0.084327	0.057405	0.055019	0.109390	0.054513	0.065798	0.054846	0.050302	0.072214	0.067217	0.081279	0.055983	0.062518
person	0.056442	0.062803	0.136475	0.037657	0.090573	0.069827	0.062829	0.048662	0.052893	0.064782	0.060473	0.056609	0.080402	0.072967	0.046607
is	0.062103	0.065074	0.070789	0.067235	0.061844	0.066365	0.062025	0.071108	0.055340	0.077247	0.071702	0.069134	0.077662	0.074295	0.048077
at	0.057065	0.049997	0.107668	0.069231	0.069036	0.100266	0.047755	0.058792	0.069948	0.066543	0.068828	0.075962	0.056656	0.058780	0.043475
a	0.054686	0.054168	0.082254	0.066998	0.079098	0.036134	0.077622	0.048432	0.062798	0.034559	0.068647	0.107345	0.119661	0.050490	0.057108
diner	0.068201	0.065184	0.090220	0.055706	0.067081	0.078435	0.057178	0.049397	0.064573	0.054904	0.071549	0.091694	0.068494	0.058106	0.059279
,	0.054873	0.048771	0.105137	0.052998	0.055001	0.057530	0.094351	0.061867	0.045987	0.050685	0.067539	0.089292	0.097649	0.065606	0.052715
ordering	0.044172	0.050907	0.077173	0.056839	0.060797	0.103907	0.054506	0.059917	0.082728	0.052919	0.065665	0.083806	0.087037	0.059273	0.060353
an	0.061978	0.058420	0.081338	0.064615	0.067355	0.105023	0.062508	0.045760	0.065534	0.047926	0.088719	0.050734	0.064568	0.072856	0.062666
o	0.053315	0.058867	0.107783	0.038015	0.087613	0.088825	0.062913	0.048651	0.074599	0.046639	0.063408	0.074709	0.081192	0.063866	0.049605
##mel	0.039055	0.052551	0.134857	0.040372	0.067941	0.085939	0.056079	0.060235	0.057048	0.064100	0.078034	0.082899	0.076778	0.046527	0.057586
##ette	0.052102	0.055142	0.079149	0.038367	0.069177	0.078545	0.075120	0.090114	0.060412	0.038758	0.076379	0.057130	0.087666	0.091388	0.050549
.	0.063073	0.061108	0.123404	0.048973	0.071034	0.091439	0.045775	0.070771	0.065883	0.057990	0.068745	0.073570	0.064060	0.052986	0.041190
[SEP]	0.047423	0.060275	0.076717	0.051903	0.058380	0.117682	0.068498	0.077076	0.049917	0.050319	0.090775	0.073435	0.063818	0.054819	0.058964
