TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.051788	0.061133	0.062993	0.038789	0.110939	0.062160	0.102724	0.058334	0.049656	0.066030	0.063846	0.056639	0.048897	0.061732	0.104338
A	0.049125	0.059789	0.052793	0.055334	0.110524	0.070054	0.085138	0.062378	0.061164	0.069595	0.054992	0.077925	0.056327	0.057185	0.077678
person	0.051322	0.060042	0.073008	0.068621	0.088398	0.085280	0.050745	0.077567	0.050163	0.073463	0.044561	0.073127	0.055737	0.064998	0.082968
is	0.059221	0.064875	0.050428	0.059192	0.090882	0.060233	0.088628	0.057355	0.042389	0.090382	0.051129	0.073641	0.063400	0.068413	0.079833
at	0.062967	0.066794	0.067241	0.049964	0.094689	0.077765	0.085160	0.053218	0.051427	0.091994	0.055439	0.078649	0.047842	0.057728	0.059123
a	0.059982	0.059472	0.074431	0.044251	0.077145	0.070973	0.072749	0.086417	0.050807	0.121145	0.052265	0.085811	0.055805	0.053400	0.035347
diner	0.055298	0.042660	0.052420	0.063863	0.096898	0.072682	0.078595	0.070020	0.058975	0.092802	0.068388	0.072708	0.057850	0.056036	0.060805
,	0.060900	0.056902	0.061517	0.044878	0.091876	0.098374	0.060374	0.087861	0.045847	0.128278	0.041697	0.056301	0.052911	0.054442	0.057843
ordering	0.059314	0.081072	0.078213	0.055544	0.077876	0.070767	0.087461	0.071192	0.049611	0.104111	0.056309	0.063857	0.045209	0.050365	0.049099
an	0.033632	0.068310	0.061574	0.053138	0.107333	0.064814	0.106413	0.061705	0.055644	0.092731	0.042649	0.075442	0.061156	0.057772	0.057687
o	0.058439	0.048589	0.060125	0.049643	0.075710	0.079238	0.086731	0.077541	0.063593	0.111893	0.045777	0.058267	0.055062	0.041553	0.087837
##mel	0.059960	0.053085	0.052520	0.045952	0.078072	0.082055	0.071711	0.089281	0.042217	0.090652	0.056365	0.089771	0.082506	0.043213	0.062637
##ette	0.073312	0.065497	0.061368	0.058038	0.077753	0.108003	0.059104	0.048615	0.052723	0.095884	0.070555	0.055640	0.050718	0.053505	0.069285
.	0.040699	0.080102	0.081684	0.039830	0.076632	0.097690	0.090493	0.081128	0.052264	0.083581	0.046979	0.073895	0.041832	0.060805	0.052386
[SEP]	0.044651	0.063383	0.065429	0.045928	0.065712	0.081261	0.083698	0.049904	0.086059	0.088380	0.051559	0.093794	0.048711	0.056540	0.074991
