TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.057245	0.044693	0.049916	0.076486	0.077769	0.067635	0.083944	0.061487	0.061459	0.075137	0.059067	0.051570	0.077552	0.067341	0.088698
A	0.077659	0.054943	0.075592	0.060923	0.065722	0.045574	0.058135	0.044384	0.061068	0.082194	0.096286	0.042970	0.071025	0.081804	0.081720
person	0.057960	0.082141	0.071393	0.042086	0.082767	0.054673	0.060555	0.055648	0.058062	0.052400	0.082574	0.063725	0.086624	0.067341	0.082051
is	0.065205	0.073607	0.067512	0.060628	0.071520	0.050774	0.053984	0.061458	0.080125	0.066031	0.077702	0.053040	0.088574	0.065061	0.064780
at	0.059759	0.086790	0.071800	0.064414	0.056029	0.055686	0.054495	0.060627	0.060881	0.075009	0.086494	0.053016	0.081618	0.047755	0.085627
a	0.065882	0.057357	0.071679	0.045069	0.077553	0.062372	0.074548	0.052104	0.061306	0.082071	0.065260	0.059068	0.077597	0.050845	0.097288
diner	0.084280	0.070879	0.050990	0.061565	0.058099	0.061433	0.061636	0.038214	0.058092	0.075691	0.077988	0.078260	0.069329	0.075382	0.078160
,	0.058885	0.060892	0.072609	0.049005	0.070075	0.057471	0.059454	0.052725	0.069533	0.084972	0.057276	0.059797	0.091778	0.058977	0.096552
ordering	0.054379	0.095440	0.060954	0.043155	0.090854	0.083801	0.083497	0.050463	0.050780	0.079993	0.053092	0.058608	0.071179	0.041330	0.082477
an	0.068176	0.066738	0.075945	0.048318	0.067677	0.060098	0.067009	0.057749	0.059527	0.077069	0.076096	0.045806	0.062235	0.073117	0.094439
o	0.062795	0.102101	0.060689	0.045271	0.101226	0.060127	0.069823	0.047486	0.064689	0.073817	0.058053	0.048683	0.067030	0.064427	0.073782
##mel	0.066974	0.055128	0.076454	0.049654	0.063169	0.053783	0.065728	0.051448	0.060073	0.071534	0.078572	0.052930	0.078256	0.081464	0.094834
##ette	0.057913	0.058598	0.060644	0.049280	0.082398	0.066105	0.064040	0.039805	0.080615	0.082971	0.084188	0.056731	0.081929	0.054188	0.080596
.	0.055217	0.054272	0.063515	0.042365	0.101822	0.068812	0.062646	0.041549	0.068252	0.065673	0.085205	0.049103	0.075893	0.044932	0.120745
[SEP]	0.051211	0.057751	0.054157	0.080426	0.079070	0.069866	0.071002	0.051425	0.067498	0.069426	0.071638	0.048872	0.065679	0.057561	0.104418
