TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.056155	0.053392	0.044916	0.069821	0.083923	0.058378	0.073643	0.095015	0.037790	0.069253	0.080759	0.060150	0.111917	0.044683	0.060206
A	0.057499	0.052167	0.057069	0.084412	0.052021	0.078392	0.087635	0.089196	0.051612	0.051374	0.076036	0.061434	0.090838	0.054344	0.055969
person	0.072031	0.043042	0.068153	0.062087	0.079045	0.073413	0.078016	0.053017	0.069549	0.060569	0.053133	0.070691	0.102174	0.047985	0.067095
is	0.054696	0.036284	0.049338	0.055847	0.049064	0.087764	0.092494	0.074984	0.061524	0.048274	0.078083	0.055535	0.119495	0.055026	0.081590
at	0.058204	0.050127	0.044280	0.063651	0.061993	0.052049	0.103316	0.068238	0.069528	0.047245	0.081577	0.077957	0.105901	0.054186	0.061746
a	0.067881	0.047109	0.043546	0.060294	0.067551	0.058879	0.098166	0.077798	0.070181	0.072192	0.080959	0.061727	0.086957	0.053376	0.053384
diner	0.050215	0.045255	0.046733	0.059371	0.069631	0.071999	0.101175	0.071327	0.073498	0.059011	0.078500	0.060789	0.100346	0.049728	0.062421
,	0.066488	0.050134	0.060302	0.074951	0.072464	0.060217	0.084645	0.078763	0.081053	0.067111	0.052154	0.054692	0.069017	0.045284	0.082724
ordering	0.062662	0.041316	0.065425	0.064731	0.058198	0.059876	0.090337	0.097069	0.056343	0.054592	0.056688	0.058975	0.104434	0.050438	0.078915
an	0.069709	0.046421	0.048264	0.072618	0.083269	0.038974	0.087209	0.066120	0.067995	0.091065	0.070740	0.063051	0.068941	0.054976	0.070648
o	0.056696	0.049119	0.052473	0.050208	0.085401	0.057370	0.096820	0.065227	0.072574	0.072119	0.076048	0.073830	0.089937	0.047319	0.054858
##mel	0.050810	0.053582	0.046499	0.051350	0.082596	0.068764	0.095576	0.062280	0.079587	0.056401	0.084528	0.061831	0.080722	0.054538	0.070935
##ette	0.054767	0.049280	0.051969	0.069316	0.064998	0.052805	0.087655	0.078107	0.057536	0.068440	0.069033	0.079334	0.106786	0.055782	0.054190
.	0.067732	0.056977	0.049986	0.085214	0.074579	0.058290	0.087506	0.059375	0.056302	0.082804	0.066898	0.056793	0.082657	0.057434	0.057452
[SEP]	0.053703	0.042762	0.034192	0.077207	0.068940	0.039629	0.093655	0.078800	0.049934	0.052870	0.078527	0.068160	0.112053	0.060813	0.088755
