TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.091391	0.054073	0.095611	0.057887	0.086068	0.042498	0.080025	0.049922	0.047010	0.081774	0.047772	0.081933	0.071780	0.056871	0.055385
A	0.122364	0.055996	0.050221	0.045415	0.061469	0.073648	0.055505	0.066280	0.054777	0.082149	0.051336	0.067696	0.073814	0.063601	0.075730
person	0.101227	0.072673	0.047651	0.064638	0.076476	0.059422	0.042545	0.070408	0.055222	0.096102	0.043924	0.065817	0.091459	0.053961	0.058475
is	0.081846	0.044961	0.085943	0.064014	0.045788	0.042775	0.079172	0.080324	0.061582	0.071717	0.068816	0.070997	0.076820	0.052673	0.072571
at	0.091363	0.076187	0.074636	0.060004	0.068476	0.052960	0.076864	0.058300	0.047069	0.105902	0.056033	0.068770	0.048420	0.050494	0.064521
a	0.060984	0.068754	0.070441	0.057007	0.092365	0.048996	0.068590	0.069603	0.054202	0.086415	0.060232	0.060546	0.052604	0.071704	0.077557
diner	0.104478	0.074287	0.067899	0.066407	0.049766	0.044179	0.071743	0.077652	0.052313	0.066041	0.054453	0.085632	0.073223	0.056224	0.055703
,	0.109860	0.061201	0.071275	0.061289	0.050509	0.046533	0.074130	0.064415	0.072446	0.076843	0.046331	0.073070	0.050222	0.077217	0.064660
ordering	0.059229	0.052332	0.076552	0.066071	0.065631	0.061078	0.059984	0.066906	0.077287	0.095187	0.063732	0.078813	0.063334	0.045243	0.068621
an	0.061424	0.055633	0.075092	0.080482	0.064437	0.058973	0.071125	0.069666	0.060048	0.071799	0.056310	0.079949	0.065696	0.057819	0.071548
o	0.066945	0.055297	0.114459	0.079928	0.061450	0.048827	0.091578	0.072358	0.054604	0.089259	0.040546	0.054451	0.057587	0.047416	0.065295
##mel	0.087390	0.059026	0.095424	0.083441	0.052072	0.045028	0.079460	0.065836	0.065568	0.074451	0.042192	0.068115	0.063835	0.054063	0.064101
##ette	0.064974	0.043817	0.111829	0.071245	0.052452	0.047181	0.071566	0.067393	0.048606	0.082037	0.070118	0.075363	0.053778	0.068059	0.071582
.	0.095375	0.060924	0.089841	0.066742	0.054313	0.058307	0.058899	0.090570	0.046433	0.072539	0.060129	0.064707	0.069214	0.051809	0.060197
[SEP]	0.063059	0.067920	0.073883	0.087701	0.063069	0.071755	0.064488	0.055055	0.068653	0.076716	0.048832	0.081495	0.067896	0.052348	0.057129
