TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.066443	0.068155	0.050258	0.050441	0.083292	0.074509	0.083023	0.056085	0.061774	0.064138	0.112378	0.050224	0.060279	0.065989	0.053013
A	0.093501	0.077197	0.082138	0.055199	0.059091	0.064673	0.059713	0.055224	0.065263	0.069626	0.073554	0.056423	0.074690	0.061167	0.052542
person	0.055765	0.106061	0.097061	0.073077	0.087911	0.065435	0.068026	0.049555	0.043360	0.054614	0.081025	0.070676	0.045967	0.053707	0.047760
is	0.046446	0.113584	0.081049	0.073559	0.063479	0.061079	0.095463	0.044435	0.043359	0.071913	0.075153	0.067296	0.050631	0.057050	0.055505
at	0.045207	0.084091	0.093327	0.058606	0.072508	0.064220	0.075834	0.072813	0.047744	0.083735	0.067875	0.060975	0.071942	0.058214	0.042910
a	0.056589	0.119449	0.053219	0.089702	0.055969	0.069121	0.072635	0.070498	0.061103	0.062026	0.064317	0.043075	0.044418	0.086756	0.051123
diner	0.046195	0.099753	0.090392	0.061312	0.076287	0.065375	0.087486	0.074111	0.062279	0.075784	0.061319	0.053983	0.040409	0.052249	0.053066
,	0.070710	0.117002	0.059287	0.070568	0.075577	0.060729	0.079437	0.040533	0.044305	0.062963	0.073893	0.069389	0.042389	0.079409	0.053809
ordering	0.064845	0.118791	0.097527	0.061706	0.059968	0.057647	0.066545	0.058085	0.051042	0.080014	0.054577	0.050343	0.068541	0.059940	0.050428
an	0.069264	0.104964	0.084621	0.062397	0.075858	0.066551	0.087019	0.044614	0.046531	0.081743	0.069330	0.058615	0.049511	0.053730	0.045252
o	0.064072	0.113210	0.070645	0.060756	0.064643	0.079787	0.090925	0.059661	0.058844	0.057619	0.069929	0.074516	0.054183	0.049545	0.031665
##mel	0.053415	0.104046	0.070844	0.055694	0.054720	0.066101	0.073228	0.079865	0.066803	0.064126	0.069555	0.065617	0.064105	0.064142	0.047739
##ette	0.065763	0.062868	0.084012	0.065732	0.066537	0.076384	0.076777	0.049461	0.057801	0.065803	0.083331	0.059208	0.054376	0.063469	0.068478
.	0.063509	0.095337	0.089337	0.063737	0.088187	0.065807	0.076643	0.046458	0.035185	0.056681	0.103692	0.057911	0.052079	0.049492	0.055945
[SEP]	0.073139	0.080049	0.086937	0.076448	0.056870	0.074780	0.081249	0.053727	0.052277	0.056701	0.091087	0.049407	0.075117	0.047970	0.044243
