TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.069473	0.084963	0.077894	0.066736	0.069313	0.082449	0.044744	0.083343	0.052693	0.087138	0.039018	0.046414	0.035688	0.089193	0.070941
A	0.073961	0.081748	0.083141	0.074407	0.057244	0.065097	0.049723	0.074982	0.045071	0.077390	0.062733	0.050159	0.051063	0.088151	0.065131
person	0.071810	0.078339	0.067269	0.072247	0.087938	0.071895	0.053438	0.094986	0.046328	0.075028	0.033023	0.053174	0.037977	0.098521	0.058026
is	0.072587	0.097680	0.080051	0.073960	0.053151	0.077807	0.043171	0.059642	0.053051	0.078040	0.051896	0.056636	0.052176	0.092818	0.057334
at	0.092440	0.087551	0.089720	0.077857	0.063699	0.066496	0.045198	0.065885	0.040089	0.068735	0.049578	0.074965	0.059241	0.075828	0.042717
a	0.060475	0.076212	0.092309	0.065712	0.094483	0.074551	0.043775	0.088287	0.050417	0.077200	0.039065	0.051762	0.051596	0.079620	0.054535
diner	0.077848	0.103952	0.096512	0.063555	0.089872	0.068540	0.036188	0.085345	0.042856	0.061135	0.037253	0.059852	0.061130	0.080231	0.035732
,	0.059753	0.083725	0.064144	0.070205	0.065935	0.065712	0.038587	0.086883	0.059590	0.059660	0.060411	0.066943	0.044670	0.097056	0.076728
ordering	0.066593	0.103393	0.072551	0.062146	0.067151	0.076788	0.039813	0.079015	0.053923	0.073712	0.049147	0.057836	0.043211	0.090244	0.064476
an	0.085711	0.088766	0.076850	0.077215	0.075111	0.072372	0.045139	0.060234	0.043342	0.073785	0.056752	0.051608	0.046618	0.090105	0.056392
o	0.071717	0.076277	0.080250	0.069291	0.080377	0.081469	0.042221	0.069823	0.062378	0.057881	0.052318	0.055886	0.049479	0.102384	0.048251
##mel	0.077719	0.117998	0.081352	0.076185	0.066177	0.063741	0.046332	0.062921	0.046990	0.073467	0.042682	0.056087	0.056801	0.095165	0.036383
##ette	0.078741	0.077501	0.091706	0.056740	0.076540	0.067747	0.051343	0.079534	0.055249	0.077133	0.041536	0.051335	0.043057	0.083333	0.068505
.	0.056572	0.122563	0.071649	0.056855	0.068468	0.076385	0.042410	0.085951	0.066150	0.065527	0.049944	0.046216	0.037862	0.091424	0.062025
[SEP]	0.071761	0.080024	0.087829	0.066758	0.098820	0.061185	0.039687	0.087716	0.057655	0.067152	0.046631	0.060081	0.054032	0.073914	0.046756
