TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.068376	0.078203	0.059698	0.071323	0.078862	0.045977	0.059703	0.069216	0.057571	0.059068	0.080200	0.043543	0.087809	0.068063	0.072390
A	0.075503	0.066578	0.060514	0.057072	0.049683	0.062524	0.050772	0.054822	0.052553	0.057739	0.072881	0.058888	0.071491	0.097963	0.111017
person	0.052496	0.068709	0.061759	0.070074	0.065653	0.056841	0.072687	0.087187	0.057635	0.043891	0.063923	0.050775	0.087085	0.084932	0.076352
is	0.068713	0.071289	0.050832	0.057837	0.064132	0.057219	0.064428	0.084840	0.044811	0.050687	0.103180	0.043408	0.101330	0.061741	0.075552
at	0.070644	0.058054	0.076889	0.082183	0.066508	0.047546	0.046240	0.071274	0.056733	0.071124	0.058828	0.049293	0.099140	0.073955	0.071588
a	0.069460	0.086060	0.063761	0.062141	0.058846	0.060663	0.056404	0.058701	0.061310	0.060454	0.091122	0.051033	0.076511	0.061148	0.082386
diner	0.069898	0.079225	0.073319	0.069605	0.068047	0.065399	0.048173	0.067714	0.047879	0.063861	0.073822	0.053367	0.075657	0.078831	0.065203
,	0.077120	0.081207	0.064102	0.049460	0.059795	0.054888	0.067417	0.069086	0.044585	0.045377	0.089720	0.048751	0.096668	0.068084	0.083738
ordering	0.061661	0.071313	0.083196	0.069237	0.066985	0.060428	0.059716	0.064147	0.051597	0.062171	0.083280	0.048361	0.078034	0.083805	0.056070
an	0.054615	0.059862	0.060190	0.065573	0.066792	0.070886	0.071783	0.064092	0.054900	0.059897	0.066825	0.064292	0.078845	0.083419	0.078029
o	0.077607	0.058942	0.060806	0.059894	0.075828	0.063199	0.061989	0.070992	0.050270	0.057477	0.089956	0.055443	0.070985	0.081114	0.065499
##mel	0.053180	0.060180	0.075507	0.077069	0.074882	0.060324	0.046966	0.060319	0.058637	0.066222	0.084458	0.064014	0.083350	0.063255	0.071637
##ette	0.074055	0.055848	0.064074	0.073464	0.068192	0.062212	0.053668	0.083474	0.046775	0.055580	0.075272	0.042753	0.068996	0.085364	0.090272
.	0.067466	0.086426	0.061250	0.069052	0.059677	0.056091	0.057978	0.069759	0.068412	0.064126	0.078125	0.050718	0.076063	0.065420	0.069438
[SEP]	0.050607	0.071829	0.049933	0.078028	0.085396	0.045009	0.053029	0.066904	0.059484	0.054620	0.082852	0.056100	0.091182	0.079303	0.075724
