TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.057457	0.066459	0.058714	0.084080	0.069901	0.056872	0.080295	0.056757	0.048189	0.066057	0.091751	0.048875	0.067563	0.080565	0.066465
A	0.050221	0.097721	0.058592	0.071785	0.102236	0.059337	0.083601	0.041589	0.058563	0.067197	0.065185	0.037181	0.079831	0.063153	0.063809
person	0.043905	0.063396	0.062393	0.081017	0.057848	0.057366	0.070048	0.073866	0.049217	0.067141	0.090150	0.054740	0.068934	0.095795	0.064183
is	0.043385	0.077036	0.073126	0.089506	0.085082	0.044062	0.065584	0.047961	0.055299	0.088674	0.062769	0.039740	0.090983	0.069559	0.067233
at	0.038660	0.089332	0.084879	0.078749	0.069647	0.055441	0.071242	0.078229	0.045423	0.070683	0.073903	0.059604	0.072868	0.056048	0.055294
a	0.040247	0.088771	0.052708	0.076100	0.074612	0.064040	0.083360	0.055444	0.056194	0.072232	0.078368	0.044864	0.068042	0.066025	0.078992
diner	0.041679	0.074969	0.092189	0.074573	0.130037	0.057334	0.060829	0.050480	0.058650	0.066941	0.060197	0.040604	0.061726	0.059054	0.070738
,	0.049423	0.075111	0.090119	0.067289	0.096529	0.054939	0.079094	0.055176	0.050670	0.066255	0.071259	0.049867	0.069358	0.053729	0.071181
ordering	0.054398	0.075346	0.071788	0.073580	0.109240	0.071907	0.085317	0.046791	0.041878	0.070621	0.067027	0.033688	0.074862	0.054342	0.069215
an	0.048914	0.073751	0.086186	0.086290	0.086231	0.060750	0.072561	0.054794	0.048807	0.066329	0.076288	0.042050	0.071403	0.062617	0.063029
o	0.052768	0.072140	0.090771	0.078460	0.074370	0.047329	0.078852	0.058867	0.059441	0.048969	0.067428	0.047879	0.074695	0.082189	0.065841
##mel	0.039160	0.069032	0.077740	0.076153	0.079840	0.050976	0.086904	0.048956	0.048832	0.099297	0.063134	0.056979	0.073119	0.054258	0.075621
##ette	0.038523	0.062776	0.082805	0.083921	0.089937	0.047826	0.078922	0.052618	0.057722	0.050701	0.078152	0.050248	0.081009	0.079207	0.065632
.	0.045801	0.077854	0.073633	0.069431	0.089142	0.067930	0.071887	0.044582	0.054174	0.075239	0.077165	0.047571	0.067640	0.074302	0.063649
[SEP]	0.049212	0.090873	0.070408	0.087287	0.087927	0.037094	0.066662	0.050098	0.044809	0.073457	0.091256	0.047569	0.069312	0.060136	0.073899
