TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.074161	0.070834	0.073304	0.057645	0.083252	0.053303	0.043701	0.091190	0.053957	0.069963	0.056404	0.062810	0.074510	0.090120	0.044846
A	0.079049	0.050166	0.068840	0.060258	0.085392	0.074595	0.056060	0.090538	0.054995	0.066416	0.074244	0.060285	0.060071	0.074512	0.044579
person	0.077681	0.072111	0.051751	0.061694	0.092007	0.058999	0.057270	0.111382	0.048777	0.052225	0.085667	0.049975	0.068160	0.064099	0.048201
is	0.051899	0.070172	0.069328	0.078840	0.077546	0.059949	0.048357	0.085981	0.071354	0.071873	0.048122	0.057031	0.075802	0.088636	0.045109
at	0.052293	0.076520	0.046148	0.065772	0.056270	0.083818	0.069304	0.064731	0.078827	0.091116	0.065603	0.061799	0.069154	0.054734	0.063912
a	0.050524	0.086477	0.061155	0.083602	0.076918	0.066795	0.063878	0.088178	0.073628	0.064075	0.060782	0.061311	0.068022	0.049666	0.044988
diner	0.064143	0.066013	0.073565	0.065538	0.062848	0.089197	0.049851	0.103873	0.055917	0.067957	0.062782	0.059142	0.072504	0.067754	0.038917
,	0.061593	0.063557	0.076592	0.057696	0.080768	0.067140	0.043278	0.088043	0.070645	0.077514	0.054685	0.052176	0.073568	0.074925	0.057820
ordering	0.058873	0.071583	0.062019	0.053467	0.071445	0.083154	0.048988	0.058071	0.065334	0.064426	0.059996	0.078630	0.062444	0.094597	0.066972
an	0.065663	0.072011	0.072944	0.066383	0.052609	0.091917	0.054449	0.052230	0.096579	0.061988	0.064019	0.064610	0.058430	0.074694	0.051474
o	0.062430	0.049519	0.075461	0.055278	0.067397	0.090379	0.052100	0.083269	0.064278	0.065301	0.081489	0.059562	0.069098	0.075784	0.048654
##mel	0.065444	0.060138	0.063138	0.061861	0.061252	0.081440	0.047136	0.075115	0.074142	0.077893	0.092343	0.046706	0.076937	0.067247	0.049207
##ette	0.040533	0.064640	0.072039	0.047182	0.077420	0.098477	0.055393	0.065825	0.069515	0.074365	0.055641	0.066587	0.083135	0.076458	0.052789
.	0.056052	0.070106	0.061672	0.060161	0.058249	0.090547	0.048835	0.092192	0.069868	0.085574	0.063167	0.042638	0.081627	0.072664	0.046649
[SEP]	0.047698	0.065486	0.067887	0.077355	0.057887	0.073614	0.069985	0.074973	0.066959	0.069510	0.058644	0.072854	0.069644	0.056010	0.071495
