TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.078319	0.060885	0.078092	0.087114	0.060403	0.061911	0.063360	0.049217	0.082164	0.058998	0.063025	0.065915	0.062444	0.070296	0.057860
A	0.075859	0.059962	0.079603	0.071813	0.066892	0.091275	0.061457	0.045292	0.072418	0.059943	0.073216	0.077485	0.058938	0.067995	0.037854
person	0.076100	0.083996	0.071841	0.064626	0.053329	0.071049	0.062226	0.053642	0.082112	0.059901	0.056314	0.068430	0.047748	0.092850	0.055836
is	0.085903	0.050533	0.074919	0.088283	0.071726	0.071272	0.056838	0.034956	0.084325	0.052084	0.083734	0.077403	0.042194	0.065620	0.060210
at	0.074421	0.061769	0.054409	0.083894	0.063177	0.058028	0.068005	0.049113	0.082683	0.064111	0.069890	0.072225	0.050568	0.074251	0.073455
a	0.078905	0.048615	0.076787	0.058247	0.060751	0.068531	0.062646	0.061111	0.098141	0.054805	0.079260	0.079471	0.054993	0.070003	0.047735
diner	0.068704	0.060415	0.064156	0.075290	0.065731	0.060732	0.070566	0.054914	0.063023	0.064625	0.086434	0.081937	0.058859	0.068797	0.055817
,	0.080095	0.049165	0.064231	0.062208	0.085453	0.060671	0.071888	0.043634	0.089955	0.060717	0.091276	0.080691	0.043668	0.069296	0.047050
ordering	0.088271	0.056131	0.056293	0.064890	0.063109	0.068056	0.059481	0.048381	0.081217	0.060450	0.087755	0.078563	0.046136	0.073352	0.067914
an	0.066429	0.071840	0.065615	0.083405	0.055055	0.067709	0.063028	0.054132	0.081728	0.054110	0.070310	0.069893	0.060568	0.075964	0.060215
o	0.102751	0.050447	0.060613	0.075561	0.060312	0.075664	0.055493	0.062712	0.081606	0.050885	0.071233	0.074012	0.047228	0.081783	0.049699
##mel	0.075001	0.063944	0.069541	0.048070	0.067103	0.071381	0.067477	0.053823	0.081811	0.055535	0.076888	0.074679	0.058403	0.087111	0.049233
##ette	0.076650	0.052018	0.069797	0.095291	0.074772	0.076195	0.051913	0.041731	0.075174	0.046246	0.081636	0.087457	0.048285	0.076272	0.046562
.	0.086141	0.049612	0.069966	0.074201	0.074076	0.067019	0.066105	0.065209	0.077331	0.048121	0.057700	0.063529	0.071590	0.071865	0.057534
[SEP]	0.080062	0.060610	0.071114	0.059852	0.066156	0.058878	0.056762	0.051062	0.089858	0.056434	0.060647	0.073228	0.063502	0.099857	0.051978
