TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.045265	0.100296	0.067341	0.060549	0.064452	0.068786	0.067648	0.075583	0.055635	0.067006	0.042759	0.051309	0.066626	0.067638	0.099106
A	0.061432	0.091749	0.050496	0.057991	0.083511	0.070472	0.055467	0.070078	0.051652	0.063988	0.079449	0.061358	0.072741	0.065937	0.063679
person	0.063664	0.083640	0.068473	0.040868	0.071961	0.063460	0.085787	0.064258	0.062771	0.071403	0.062990	0.067352	0.064613	0.057803	0.070958
is	0.062904	0.089275	0.073262	0.042464	0.068744	0.067355	0.041403	0.074373	0.061483	0.068484	0.068808	0.055029	0.096708	0.058537	0.071171
at	0.069955	0.060949	0.066580	0.057285	0.054439	0.073519	0.069081	0.080532	0.074591	0.076181	0.040429	0.050120	0.064029	0.061782	0.100529
a	0.040606	0.095314	0.071687	0.040351	0.073587	0.060798	0.089229	0.055214	0.066250	0.066451	0.061745	0.073236	0.055650	0.055197	0.094687
diner	0.057136	0.082449	0.045042	0.040461	0.087473	0.061486	0.070348	0.062237	0.074620	0.064325	0.062826	0.062524	0.083213	0.053220	0.092641
,	0.060051	0.096420	0.115718	0.029137	0.084941	0.063488	0.047863	0.051379	0.074184	0.061275	0.055316	0.062310	0.062076	0.061460	0.074381
ordering	0.062209	0.095917	0.085182	0.058537	0.071804	0.047146	0.064588	0.064546	0.084561	0.053473	0.059917	0.054245	0.057419	0.053342	0.087112
an	0.058972	0.079916	0.072272	0.046667	0.073285	0.053267	0.086556	0.068216	0.059454	0.061824	0.063933	0.064935	0.063035	0.063283	0.084387
o	0.081581	0.084410	0.069081	0.048043	0.066571	0.084136	0.052106	0.067191	0.064433	0.073220	0.049576	0.057040	0.074163	0.054747	0.073701
##mel	0.072268	0.085071	0.055892	0.048394	0.058396	0.062124	0.081124	0.074067	0.081261	0.052148	0.059178	0.065377	0.055606	0.065169	0.083928
##ette	0.056423	0.079357	0.091728	0.040610	0.096272	0.062185	0.059305	0.072828	0.054721	0.073592	0.057298	0.070438	0.059175	0.051542	0.074523
.	0.058184	0.068371	0.066391	0.039296	0.095065	0.070464	0.059811	0.076741	0.070762	0.045936	0.072956	0.076698	0.072549	0.049654	0.077121
[SEP]	0.071286	0.078972	0.060698	0.052985	0.074084	0.067602	0.066030	0.069919	0.066044	0.060504	0.060807	0.072628	0.069047	0.066356	0.063039
