TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.053242	0.074767	0.074106	0.063128	0.060631	0.050707	0.069515	0.055454	0.075730	0.065021	0.098896	0.054501	0.081718	0.067103	0.055482
A	0.070424	0.080777	0.064806	0.073170	0.071133	0.059145	0.081543	0.071002	0.072913	0.054956	0.080893	0.061385	0.055597	0.041963	0.060293
person	0.075844	0.086732	0.079325	0.056711	0.062959	0.051987	0.054584	0.075146	0.065547	0.063684	0.068796	0.066214	0.065926	0.069060	0.057486
is	0.057469	0.065596	0.065109	0.077417	0.059307	0.065103	0.088180	0.068926	0.057450	0.053526	0.067123	0.088926	0.072289	0.062263	0.051315
at	0.059474	0.097815	0.068833	0.068611	0.076960	0.036578	0.076094	0.059552	0.069484	0.049208	0.086157	0.067736	0.063572	0.047155	0.072770
a	0.064656	0.060131	0.075829	0.079566	0.059566	0.056406	0.081444	0.053264	0.087597	0.055418	0.059447	0.068067	0.072070	0.056282	0.070256
diner	0.068846	0.090239	0.070788	0.077085	0.071243	0.070304	0.071506	0.062662	0.062429	0.055811	0.079450	0.070129	0.052215	0.043743	0.053551
,	0.073165	0.072225	0.094422	0.056656	0.084903	0.039837	0.061961	0.077277	0.072301	0.077665	0.056034	0.065836	0.058884	0.053790	0.055044
ordering	0.071999	0.085374	0.071590	0.068113	0.067788	0.046385	0.081970	0.045449	0.070887	0.055410	0.095726	0.069126	0.063347	0.054435	0.052402
an	0.050877	0.091006	0.089143	0.055461	0.076357	0.060989	0.074080	0.067559	0.065247	0.066240	0.061844	0.062562	0.060368	0.053625	0.064644
o	0.066887	0.070523	0.076578	0.075444	0.050976	0.047855	0.070354	0.066213	0.077826	0.054987	0.079538	0.070631	0.090586	0.042912	0.058692
##mel	0.056966	0.073526	0.073531	0.082011	0.059382	0.057981	0.077969	0.043843	0.083180	0.051952	0.067529	0.081296	0.076615	0.054690	0.059528
##ette	0.071523	0.071491	0.076131	0.057578	0.064289	0.045513	0.099334	0.042994	0.063824	0.057208	0.082591	0.076920	0.064836	0.060455	0.065312
.	0.049669	0.077916	0.085041	0.066581	0.052722	0.057853	0.069629	0.067504	0.064295	0.073273	0.075264	0.075096	0.062394	0.055726	0.067036
[SEP]	0.048527	0.069559	0.086586	0.063535	0.070774	0.056894	0.080040	0.050129	0.056193	0.067231	0.087206	0.078801	0.059445	0.058211	0.066868
