TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.044274	0.076514	0.050363	0.056665	0.067046	0.087102	0.095451	0.065652	0.056849	0.041394	0.086482	0.065743	0.077355	0.048844	0.080263
A	0.039913	0.081991	0.069192	0.092827	0.064922	0.088394	0.070131	0.051897	0.064911	0.046723	0.069764	0.060042	0.087462	0.048824	0.063006
person	0.043893	0.087991	0.047210	0.066497	0.071280	0.065832	0.078274	0.088123	0.070593	0.055696	0.092067	0.055124	0.052636	0.050260	0.074524
is	0.067636	0.062826	0.044289	0.076273	0.056124	0.072467	0.057481	0.061968	0.064259	0.067108	0.107008	0.055058	0.080898	0.060696	0.065909
at	0.060496	0.072194	0.065553	0.093932	0.062003	0.049794	0.071447	0.069986	0.052432	0.067271	0.076854	0.058973	0.060189	0.057248	0.081629
a	0.052147	0.065411	0.059533	0.093577	0.048997	0.055837	0.074416	0.094948	0.064528	0.068671	0.056897	0.062665	0.075975	0.046553	0.079845
diner	0.055254	0.089074	0.058549	0.063040	0.059238	0.071129	0.078931	0.046816	0.072841	0.050043	0.096623	0.068593	0.072228	0.048702	0.068940
,	0.050711	0.085940	0.061239	0.062626	0.074281	0.059673	0.076488	0.053119	0.085447	0.043248	0.093558	0.037940	0.055281	0.058227	0.102222
ordering	0.058623	0.087634	0.058411	0.059100	0.060154	0.094475	0.084232	0.066015	0.080618	0.066425	0.065374	0.055010	0.059452	0.043892	0.060584
an	0.056178	0.063946	0.055507	0.055401	0.056834	0.057494	0.099491	0.068732	0.061433	0.068532	0.065824	0.049088	0.081967	0.072337	0.087234
o	0.050273	0.097461	0.058799	0.059113	0.042060	0.101841	0.104994	0.077031	0.043971	0.061355	0.078974	0.049052	0.063490	0.051781	0.059807
##mel	0.067350	0.077026	0.067056	0.093909	0.039513	0.091673	0.072837	0.066567	0.057936	0.059463	0.061596	0.054355	0.062822	0.069623	0.058275
##ette	0.060561	0.051106	0.062855	0.108307	0.052810	0.054805	0.071020	0.059120	0.081638	0.056054	0.063694	0.110568	0.055402	0.063414	0.048646
.	0.048862	0.065374	0.062640	0.077541	0.077212	0.059281	0.076306	0.058886	0.073327	0.069831	0.078915	0.060905	0.053218	0.067377	0.070326
[SEP]	0.057551	0.080382	0.036655	0.068743	0.053851	0.095304	0.088132	0.084047	0.057135	0.074530	0.064778	0.067356	0.054818	0.044196	0.072523
