TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.071956	0.103939	0.068833	0.046979	0.084559	0.064699	0.052259	0.066146	0.056080	0.061614	0.065244	0.052721	0.078997	0.056665	0.069309
A	0.055207	0.057358	0.070682	0.064962	0.088270	0.054234	0.075616	0.060031	0.050028	0.064072	0.087782	0.075702	0.080958	0.043943	0.071153
person	0.050386	0.069500	0.074975	0.057642	0.067630	0.056928	0.059942	0.075980	0.067175	0.080585	0.077792	0.075920	0.074055	0.053330	0.058161
is	0.068917	0.093121	0.060258	0.067696	0.077548	0.059959	0.059910	0.056770	0.072347	0.057906	0.075847	0.061833	0.072536	0.055779	0.059575
at	0.066771	0.057858	0.068315	0.059157	0.062761	0.066423	0.052997	0.089718	0.080880	0.053923	0.088080	0.058412	0.109406	0.050860	0.034439
a	0.074623	0.077941	0.067916	0.066813	0.065079	0.054661	0.073896	0.087402	0.051637	0.056027	0.068351	0.044590	0.106644	0.052789	0.051632
diner	0.049306	0.080841	0.065299	0.077577	0.086227	0.053998	0.084871	0.066017	0.060813	0.071840	0.055141	0.063232	0.077907	0.058666	0.048264
,	0.057585	0.064453	0.059278	0.060166	0.093798	0.056172	0.067425	0.061724	0.065952	0.063493	0.078174	0.078515	0.052969	0.051192	0.089104
ordering	0.069319	0.068157	0.067517	0.072611	0.095238	0.049422	0.068239	0.070974	0.063899	0.044843	0.077076	0.060703	0.067757	0.056262	0.067984
an	0.063760	0.064161	0.065288	0.063016	0.075681	0.066538	0.055516	0.071500	0.061708	0.057025	0.068563	0.059025	0.071701	0.061256	0.095263
o	0.054126	0.066240	0.064624	0.076474	0.077436	0.065463	0.077685	0.070075	0.064511	0.059049	0.074013	0.066400	0.084023	0.041119	0.058760
##mel	0.066038	0.055635	0.055887	0.058773	0.079453	0.048231	0.078617	0.082597	0.083547	0.075604	0.058073	0.068007	0.077154	0.059842	0.052540
##ette	0.051384	0.093392	0.068925	0.078583	0.062559	0.064074	0.069400	0.054383	0.075065	0.049581	0.074051	0.076722	0.072111	0.050013	0.059755
.	0.052924	0.073850	0.061841	0.057282	0.096954	0.055926	0.057791	0.066649	0.075679	0.060107	0.068873	0.061389	0.091255	0.052989	0.066491
[SEP]	0.087632	0.071814	0.061111	0.050420	0.073924	0.055226	0.058531	0.062484	0.063468	0.059697	0.089091	0.042413	0.090948	0.059925	0.073317
