TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.058596	0.059080	0.054742	0.071516	0.095520	0.061383	0.053498	0.091688	0.070155	0.066182	0.052936	0.043055	0.065201	0.077266	0.079183
A	0.070660	0.071561	0.033960	0.096866	0.080966	0.060272	0.047065	0.067909	0.063603	0.074474	0.053978	0.048277	0.073372	0.081413	0.075623
person	0.090888	0.079929	0.048018	0.062781	0.084126	0.062363	0.051345	0.055523	0.060641	0.063538	0.062480	0.053051	0.098543	0.066671	0.060104
is	0.063110	0.062394	0.052904	0.100287	0.087713	0.061288	0.041853	0.069508	0.064134	0.065679	0.054752	0.055940	0.070240	0.082159	0.068040
at	0.053945	0.073455	0.058400	0.088696	0.077874	0.076385	0.051938	0.076831	0.058080	0.076296	0.073566	0.055085	0.061758	0.061937	0.055754
a	0.074551	0.065871	0.049489	0.076282	0.087815	0.074527	0.050606	0.060590	0.074920	0.062889	0.061881	0.036588	0.081955	0.078499	0.063539
diner	0.067175	0.071051	0.049960	0.090563	0.093405	0.070244	0.048117	0.083199	0.053985	0.084997	0.053476	0.040507	0.069103	0.066828	0.057390
,	0.057766	0.082907	0.052449	0.078367	0.072407	0.086053	0.052108	0.077681	0.061099	0.055800	0.060009	0.047770	0.076431	0.075533	0.063619
ordering	0.061374	0.084503	0.061774	0.080971	0.073633	0.073447	0.051561	0.082241	0.047168	0.081056	0.057776	0.048008	0.058103	0.075683	0.062702
an	0.059935	0.070120	0.044518	0.069892	0.088382	0.070415	0.047549	0.093278	0.063836	0.082649	0.059362	0.039674	0.057456	0.085159	0.067776
o	0.077315	0.082502	0.050494	0.084959	0.071414	0.067586	0.067364	0.107704	0.068907	0.055066	0.049366	0.045517	0.050905	0.060972	0.059929
##mel	0.077995	0.074165	0.050027	0.071659	0.086143	0.057128	0.062065	0.068588	0.068106	0.067790	0.069815	0.048182	0.059286	0.072481	0.066570
##ette	0.067472	0.076290	0.038816	0.059588	0.092845	0.076792	0.052533	0.052743	0.066931	0.056056	0.052605	0.067419	0.070563	0.107223	0.062125
.	0.060469	0.081908	0.061128	0.065095	0.079993	0.069024	0.076907	0.079899	0.060832	0.052280	0.062317	0.061128	0.064290	0.069408	0.055321
[SEP]	0.071404	0.064698	0.059343	0.088285	0.061923	0.060508	0.056113	0.095243	0.065912	0.068267	0.060071	0.050040	0.061447	0.071139	0.065607
