TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.048841	0.069005	0.069577	0.063177	0.086218	0.066120	0.072977	0.060689	0.069632	0.070068	0.071161	0.081238	0.069861	0.042785	0.058651
A	0.053345	0.067362	0.077611	0.060763	0.109877	0.062842	0.059851	0.047003	0.069787	0.102177	0.065797	0.074800	0.048250	0.060295	0.040240
person	0.066033	0.067884	0.075943	0.059711	0.082651	0.055020	0.066303	0.071289	0.064816	0.065008	0.076704	0.080656	0.056927	0.061349	0.049706
is	0.056873	0.075419	0.078910	0.051721	0.077530	0.069420	0.058869	0.045641	0.077353	0.086477	0.058845	0.095368	0.046383	0.068281	0.052911
at	0.062851	0.050278	0.063685	0.066752	0.089039	0.084909	0.053999	0.053607	0.073345	0.083691	0.057675	0.067937	0.065885	0.077387	0.048963
a	0.056189	0.060611	0.068055	0.053018	0.111780	0.065824	0.051710	0.055600	0.070191	0.070918	0.055468	0.116453	0.067032	0.062430	0.034720
diner	0.048827	0.061468	0.057851	0.061087	0.085569	0.056675	0.073415	0.066321	0.081112	0.063589	0.048663	0.103987	0.074262	0.071927	0.045249
,	0.052150	0.068611	0.085535	0.060022	0.072964	0.082420	0.058111	0.051568	0.066535	0.067635	0.063656	0.109835	0.062868	0.057589	0.040501
ordering	0.047156	0.059886	0.063601	0.057890	0.079021	0.091253	0.064412	0.053102	0.067758	0.082984	0.061131	0.107089	0.052052	0.063732	0.048934
an	0.047968	0.059666	0.093049	0.065665	0.075641	0.078788	0.054496	0.061019	0.062676	0.060166	0.074255	0.096384	0.068431	0.046447	0.055349
o	0.052067	0.056516	0.069667	0.058183	0.060087	0.069150	0.069948	0.070952	0.067773	0.079562	0.058404	0.096549	0.062111	0.069310	0.059723
##mel	0.057507	0.064880	0.077382	0.049887	0.111400	0.070615	0.054847	0.047883	0.070379	0.072457	0.051635	0.083519	0.055558	0.069776	0.062274
##ette	0.053910	0.070497	0.090194	0.057783	0.076520	0.077360	0.060161	0.056034	0.075663	0.072174	0.065512	0.065269	0.059373	0.061689	0.057862
.	0.057321	0.069742	0.080837	0.058490	0.083579	0.068171	0.058835	0.067675	0.071419	0.068938	0.059081	0.088768	0.057046	0.064387	0.045711
[SEP]	0.064114	0.061204	0.055296	0.059706	0.094929	0.071376	0.058752	0.043345	0.065758	0.078709	0.056581	0.094971	0.072350	0.074067	0.048844
