TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.065558	0.081521	0.123448	0.064337	0.088078	0.059486	0.054797	0.034257	0.051837	0.061302	0.049824	0.064071	0.091745	0.047327	0.062411
A	0.071644	0.093167	0.073724	0.080532	0.106297	0.073422	0.047160	0.024629	0.066680	0.061444	0.056073	0.050834	0.085637	0.046313	0.062442
person	0.075103	0.061437	0.091204	0.085089	0.101459	0.078345	0.051747	0.035518	0.052394	0.064636	0.066707	0.070409	0.073007	0.044923	0.048021
is	0.062053	0.084374	0.103596	0.077379	0.083481	0.057977	0.040571	0.041680	0.056124	0.067813	0.061849	0.064965	0.071086	0.055548	0.071504
at	0.066189	0.057663	0.055717	0.067696	0.053089	0.080414	0.063854	0.076812	0.101198	0.050276	0.059276	0.052734	0.063277	0.080395	0.071410
a	0.064087	0.078185	0.079456	0.101674	0.086507	0.063686	0.038459	0.043094	0.065157	0.074790	0.040638	0.037594	0.085084	0.053802	0.087789
diner	0.074993	0.061807	0.093453	0.084430	0.079011	0.057927	0.063814	0.058853	0.044186	0.053777	0.069540	0.068055	0.083503	0.055949	0.050700
,	0.097383	0.057773	0.093774	0.060282	0.063950	0.057435	0.035794	0.055336	0.070057	0.057375	0.075248	0.089184	0.086812	0.063042	0.036555
ordering	0.061269	0.085763	0.090692	0.087439	0.090057	0.042356	0.048462	0.036207	0.055082	0.064106	0.057132	0.054878	0.089519	0.057717	0.079320
an	0.060561	0.069428	0.094065	0.060861	0.112289	0.125634	0.040882	0.028483	0.045931	0.062584	0.054437	0.052632	0.094499	0.049678	0.048036
o	0.086498	0.062438	0.081596	0.059450	0.088004	0.069232	0.041618	0.032858	0.074318	0.054887	0.052771	0.058394	0.084379	0.057498	0.096058
##mel	0.072767	0.060014	0.076977	0.085820	0.067376	0.075141	0.045913	0.074621	0.070875	0.054496	0.052312	0.059717	0.074384	0.064032	0.065553
##ette	0.082417	0.062677	0.062355	0.060423	0.087900	0.061868	0.042770	0.050778	0.061585	0.057490	0.044371	0.070851	0.108881	0.080483	0.065151
.	0.089005	0.075428	0.090166	0.078619	0.075345	0.061054	0.034129	0.063655	0.061843	0.057257	0.038456	0.071162	0.085718	0.073859	0.044302
[SEP]	0.045847	0.105373	0.068683	0.050996	0.079856	0.059135	0.040956	0.046157	0.057322	0.074969	0.072616	0.064077	0.082573	0.069084	0.082356
