TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.062136	0.084564	0.054201	0.055526	0.069331	0.065353	0.053087	0.094589	0.055108	0.057008	0.085227	0.069161	0.059445	0.062367	0.072896
A	0.064034	0.084764	0.090556	0.060288	0.064953	0.078759	0.053861	0.053357	0.072915	0.053347	0.075919	0.066225	0.058723	0.053505	0.068796
person	0.059604	0.072554	0.054908	0.059948	0.079171	0.066918	0.063766	0.077706	0.056643	0.041676	0.081845	0.060026	0.078274	0.069750	0.077211
is	0.057927	0.078898	0.075366	0.069127	0.067490	0.076331	0.055383	0.075618	0.063328	0.058017	0.072440	0.071200	0.053870	0.057774	0.067230
at	0.081050	0.056939	0.066211	0.059962	0.061515	0.059413	0.058746	0.082625	0.062871	0.047589	0.086244	0.054305	0.075181	0.065932	0.081416
a	0.056332	0.084258	0.064802	0.060392	0.061629	0.066422	0.058001	0.064467	0.063701	0.051849	0.091498	0.057063	0.079453	0.064373	0.075760
diner	0.052440	0.085988	0.076636	0.065128	0.061081	0.069064	0.062057	0.065722	0.072972	0.040489	0.075818	0.061785	0.067448	0.072932	0.070441
,	0.063495	0.077803	0.063320	0.061506	0.070926	0.081114	0.058925	0.084301	0.066248	0.044895	0.074861	0.067703	0.070781	0.053766	0.060357
ordering	0.067633	0.084681	0.077328	0.058693	0.074600	0.082574	0.052040	0.060815	0.061721	0.047407	0.079967	0.071379	0.054483	0.057744	0.068936
an	0.067728	0.075463	0.083360	0.058179	0.057464	0.066162	0.057624	0.062246	0.060073	0.039322	0.077208	0.065761	0.082588	0.076944	0.069879
o	0.058908	0.085461	0.067658	0.069182	0.068502	0.054603	0.060124	0.072524	0.070785	0.047207	0.080436	0.057327	0.059953	0.061394	0.085936
##mel	0.060973	0.082092	0.069476	0.074832	0.066241	0.079454	0.061958	0.052585	0.066916	0.049581	0.064731	0.063179	0.066096	0.062052	0.079834
##ette	0.064704	0.081881	0.070442	0.063952	0.057410	0.067387	0.052753	0.073495	0.067930	0.042911	0.088936	0.058711	0.073936	0.058878	0.076672
.	0.081046	0.087354	0.059367	0.058690	0.068790	0.075806	0.065932	0.092124	0.064720	0.040359	0.082658	0.060753	0.049178	0.054202	0.059021
[SEP]	0.072731	0.062931	0.079868	0.059610	0.083930	0.078344	0.051520	0.076733	0.059969	0.054123	0.072486	0.066425	0.057625	0.059993	0.063715
