TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.070908	0.062677	0.081185	0.055565	0.084189	0.073863	0.073624	0.059847	0.043278	0.059059	0.059504	0.071715	0.062388	0.072944	0.069252
A	0.075379	0.072138	0.061374	0.058190	0.088754	0.060257	0.069213	0.041716	0.071338	0.070629	0.063330	0.051816	0.069841	0.069034	0.076992
person	0.080667	0.077144	0.089574	0.057937	0.064361	0.070932	0.073964	0.055189	0.061646	0.051347	0.080433	0.037140	0.074019	0.065359	0.060289
is	0.077311	0.072649	0.079473	0.062721	0.071546	0.071273	0.087210	0.040164	0.046814	0.061663	0.057536	0.064181	0.060646	0.070709	0.076103
at	0.094627	0.075348	0.070403	0.062692	0.082015	0.070000	0.047629	0.047663	0.055345	0.047721	0.068300	0.046554	0.074833	0.076709	0.080159
a	0.112014	0.052445	0.111323	0.062944	0.067959	0.055031	0.026549	0.047286	0.056839	0.072359	0.054041	0.047357	0.062780	0.061381	0.109692
diner	0.080340	0.066352	0.060079	0.058619	0.084508	0.067806	0.063570	0.053037	0.049125	0.062526	0.055151	0.069406	0.057590	0.093752	0.078138
,	0.063362	0.070561	0.077450	0.057563	0.083201	0.061059	0.063246	0.047490	0.070144	0.088040	0.053447	0.057098	0.059543	0.064996	0.082800
ordering	0.109160	0.064823	0.082421	0.071786	0.068709	0.045223	0.057501	0.044009	0.050434	0.067179	0.063703	0.049947	0.075320	0.071647	0.078140
an	0.081793	0.060425	0.070408	0.064391	0.070959	0.064414	0.051407	0.053041	0.067006	0.058474	0.066968	0.055365	0.083096	0.075741	0.076511
o	0.094211	0.083204	0.088181	0.049843	0.073987	0.062214	0.056570	0.052218	0.061123	0.057027	0.056926	0.041677	0.071764	0.080950	0.070104
##mel	0.079222	0.061640	0.056013	0.054085	0.093372	0.067800	0.061163	0.045805	0.051762	0.052194	0.062147	0.060890	0.077654	0.077375	0.098879
##ette	0.081706	0.080243	0.061803	0.060457	0.112891	0.067602	0.075225	0.045356	0.049569	0.051395	0.066091	0.046769	0.056994	0.071061	0.072837
.	0.087100	0.066498	0.066777	0.069409	0.077022	0.054957	0.065581	0.041798	0.060134	0.067146	0.062563	0.062126	0.067329	0.075199	0.076363
[SEP]	0.084915	0.076546	0.075352	0.062760	0.101217	0.049474	0.058272	0.057254	0.031095	0.042959	0.057720	0.056824	0.068700	0.092392	0.084520
