TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.074546	0.033609	0.053861	0.056066	0.057314	0.057756	0.057606	0.069563	0.069565	0.079789	0.091254	0.082517	0.093220	0.070392	0.052940
A	0.078401	0.046576	0.043702	0.066088	0.043728	0.058429	0.050854	0.103644	0.054261	0.101218	0.087930	0.092044	0.048020	0.065383	0.059722
person	0.055498	0.049422	0.051760	0.061801	0.060463	0.072062	0.063331	0.074703	0.063958	0.077967	0.077789	0.083126	0.080450	0.064508	0.063159
is	0.052301	0.053808	0.056926	0.068023	0.069308	0.048930	0.059384	0.091468	0.061923	0.073349	0.083808	0.062399	0.065313	0.081409	0.071651
at	0.070539	0.036991	0.050911	0.045418	0.059920	0.058568	0.056882	0.104437	0.069841	0.067473	0.103302	0.084191	0.059222	0.076128	0.056176
a	0.053012	0.050196	0.047207	0.061693	0.071283	0.047402	0.063962	0.065238	0.075108	0.066511	0.058562	0.112490	0.069347	0.096071	0.061919
diner	0.076193	0.054109	0.079231	0.043847	0.066595	0.051953	0.064474	0.079283	0.054835	0.088039	0.083638	0.059895	0.060859	0.069984	0.067065
,	0.087457	0.034077	0.060700	0.055042	0.068511	0.073832	0.043363	0.102798	0.073953	0.077735	0.071310	0.076606	0.047729	0.057233	0.069654
ordering	0.066192	0.039429	0.041124	0.047459	0.072008	0.059307	0.071041	0.061542	0.076182	0.059908	0.065815	0.122582	0.064302	0.072168	0.080940
an	0.052286	0.042807	0.058811	0.059460	0.067053	0.056430	0.086566	0.053330	0.051325	0.064591	0.078284	0.114925	0.074565	0.078108	0.061458
o	0.092767	0.040386	0.085876	0.057972	0.043635	0.049866	0.075802	0.058334	0.052391	0.064747	0.102028	0.072019	0.077144	0.053549	0.073483
##mel	0.076022	0.057716	0.089001	0.053819	0.048667	0.065580	0.067555	0.089647	0.041390	0.063717	0.077396	0.064651	0.057893	0.068187	0.078759
##ette	0.073159	0.034076	0.101522	0.054119	0.057970	0.083036	0.047366	0.100884	0.040396	0.064928	0.091728	0.064710	0.080727	0.048782	0.056597
.	0.063372	0.035867	0.062022	0.061858	0.063831	0.080566	0.048274	0.088092	0.050576	0.073607	0.080169	0.089266	0.069717	0.072212	0.060570
[SEP]	0.047149	0.057989	0.057110	0.052482	0.092243	0.050973	0.094216	0.050505	0.091944	0.061001	0.076399	0.088199	0.076895	0.055537	0.047358
