TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.081285	0.044681	0.091805	0.059789	0.072566	0.076641	0.039160	0.129067	0.057573	0.044723	0.042237	0.074498	0.106861	0.045592	0.033522
A	0.089278	0.056226	0.073274	0.069075	0.066101	0.073576	0.054856	0.092871	0.049271	0.061771	0.049995	0.063418	0.082079	0.058047	0.060162
person	0.085201	0.052386	0.048048	0.057685	0.074279	0.100194	0.065494	0.084261	0.057728	0.058249	0.049142	0.055935	0.086006	0.053355	0.072038
is	0.082319	0.071229	0.067986	0.064026	0.070864	0.067222	0.057276	0.097210	0.060697	0.064723	0.057862	0.054201	0.064642	0.059448	0.060295
at	0.072169	0.083922	0.056739	0.062517	0.068268	0.090737	0.046632	0.078035	0.059027	0.055872	0.059963	0.075673	0.091681	0.051165	0.047599
a	0.073530	0.049468	0.051089	0.059498	0.081710	0.085290	0.055226	0.074440	0.055828	0.067655	0.064051	0.069640	0.077745	0.069968	0.064860
diner	0.087033	0.044104	0.060194	0.044691	0.068156	0.064148	0.057241	0.088595	0.071527	0.063057	0.057008	0.079155	0.082336	0.077121	0.055636
,	0.115196	0.057488	0.064036	0.048380	0.066651	0.083433	0.040520	0.092497	0.050039	0.073873	0.045533	0.066575	0.086660	0.056572	0.052547
ordering	0.099862	0.053778	0.066441	0.048210	0.073703	0.071539	0.042938	0.086480	0.059022	0.064531	0.061495	0.081690	0.092026	0.057769	0.040516
an	0.076358	0.043124	0.061040	0.057426	0.071709	0.066849	0.062452	0.090213	0.070386	0.043419	0.049515	0.063153	0.115268	0.070138	0.058951
o	0.087226	0.067861	0.079436	0.051685	0.056659	0.065766	0.055670	0.084975	0.064206	0.073633	0.056507	0.084656	0.073522	0.058254	0.039943
##mel	0.099366	0.052894	0.041490	0.061098	0.070449	0.060089	0.048805	0.073330	0.088130	0.073146	0.067324	0.081624	0.082686	0.057478	0.042091
##ette	0.123321	0.048866	0.083606	0.050990	0.069016	0.051346	0.040694	0.091143	0.054849	0.069475	0.058210	0.080544	0.070410	0.069235	0.038296
.	0.080142	0.053910	0.052422	0.057818	0.068241	0.080391	0.037005	0.106299	0.062371	0.056027	0.048809	0.078079	0.120005	0.063324	0.035157
[SEP]	0.079079	0.061439	0.080275	0.057226	0.053584	0.088118	0.054760	0.073369	0.050884	0.063986	0.061939	0.081242	0.083249	0.066325	0.044525
