TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.061105	0.082678	0.059454	0.069073	0.068469	0.068363	0.084486	0.055768	0.054854	0.065634	0.051909	0.065361	0.062171	0.100060	0.050614
A	0.065540	0.089233	0.089138	0.063317	0.049222	0.045452	0.063445	0.046766	0.076703	0.081160	0.054726	0.041648	0.063973	0.123368	0.046309
person	0.086665	0.057178	0.059730	0.056487	0.072910	0.085883	0.068515	0.060221	0.061771	0.054637	0.058486	0.060052	0.064625	0.096737	0.056105
is	0.068349	0.059879	0.049833	0.053499	0.094597	0.084194	0.084261	0.045776	0.088879	0.062419	0.059279	0.071945	0.054596	0.055913	0.066580
at	0.065213	0.072881	0.069417	0.075198	0.058138	0.067366	0.060834	0.066121	0.073173	0.051814	0.058619	0.050160	0.069318	0.104273	0.057476
a	0.055927	0.064995	0.073816	0.063139	0.062386	0.090871	0.070602	0.064864	0.058507	0.074144	0.063414	0.059823	0.061463	0.075343	0.060707
diner	0.049299	0.085143	0.062566	0.066981	0.073836	0.060928	0.080791	0.057103	0.063337	0.072806	0.060727	0.054296	0.062808	0.085382	0.063997
,	0.074167	0.073653	0.053417	0.063446	0.055460	0.084589	0.075736	0.050896	0.065589	0.073828	0.070807	0.067697	0.054716	0.076271	0.059729
ordering	0.050757	0.081287	0.049701	0.066776	0.071615	0.047489	0.081717	0.057552	0.082060	0.071527	0.055101	0.060724	0.072163	0.092277	0.059253
an	0.078596	0.075789	0.048619	0.046708	0.061943	0.076186	0.087654	0.058120	0.063046	0.061996	0.076352	0.058932	0.066380	0.082331	0.057348
o	0.083006	0.084734	0.047638	0.052350	0.078974	0.060613	0.077922	0.050363	0.069049	0.063235	0.054739	0.048566	0.066756	0.099316	0.062738
##mel	0.055899	0.062505	0.086947	0.058676	0.076215	0.052703	0.088811	0.070018	0.067203	0.058278	0.050025	0.052771	0.062660	0.099297	0.057991
##ette	0.054536	0.065512	0.053453	0.050367	0.074450	0.061028	0.088693	0.053451	0.069775	0.063322	0.068605	0.049213	0.068058	0.094971	0.084564
.	0.062769	0.054226	0.056362	0.056595	0.080570	0.081376	0.104889	0.053072	0.075265	0.059835	0.061962	0.053992	0.055342	0.082254	0.061488
[SEP]	0.064296	0.078133	0.060610	0.074008	0.044358	0.074742	0.076529	0.062178	0.063299	0.083003	0.048557	0.087798	0.058229	0.072194	0.052067
