TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.043093	0.073973	0.076215	0.069489	0.057271	0.047709	0.065929	0.055948	0.045102	0.059716	0.056106	0.083957	0.075470	0.080804	0.109218
A	0.032542	0.067659	0.045042	0.059821	0.077791	0.062979	0.072604	0.060094	0.065029	0.065792	0.067790	0.106229	0.083019	0.067312	0.066298
person	0.047678	0.042761	0.060613	0.087460	0.067540	0.066954	0.078202	0.073690	0.062181	0.075036	0.043702	0.073336	0.081637	0.064818	0.074392
is	0.033450	0.059747	0.077839	0.066084	0.080626	0.054125	0.066719	0.071371	0.052063	0.071524	0.052217	0.107602	0.065272	0.056151	0.085209
at	0.041187	0.055336	0.063671	0.076209	0.067824	0.065517	0.072210	0.062008	0.070073	0.061983	0.060979	0.074685	0.080911	0.067523	0.079883
a	0.058224	0.052182	0.060777	0.058978	0.065401	0.063532	0.059325	0.059297	0.073126	0.073565	0.067064	0.083524	0.070757	0.079520	0.074727
diner	0.041535	0.060251	0.074595	0.055905	0.070888	0.065385	0.066106	0.059805	0.056448	0.061270	0.064745	0.098041	0.071630	0.073523	0.079874
,	0.048574	0.049264	0.073895	0.069002	0.067494	0.064348	0.062772	0.069765	0.070456	0.064483	0.046572	0.080503	0.084970	0.055376	0.092527
ordering	0.041012	0.055968	0.052536	0.059415	0.078702	0.061602	0.059966	0.065409	0.064845	0.062500	0.075629	0.091471	0.074249	0.073128	0.083568
an	0.056584	0.058898	0.056490	0.080864	0.062550	0.054910	0.067454	0.078085	0.058956	0.069108	0.071202	0.072824	0.074293	0.084409	0.053373
o	0.037876	0.062653	0.095898	0.059776	0.061993	0.050254	0.070618	0.059521	0.047358	0.066398	0.062969	0.086742	0.071568	0.087533	0.078843
##mel	0.044937	0.065376	0.061730	0.062265	0.062384	0.059012	0.070361	0.057612	0.054308	0.075193	0.076696	0.088795	0.062601	0.092389	0.066340
##ette	0.032494	0.058149	0.068685	0.083960	0.063665	0.057400	0.069453	0.085071	0.071101	0.062135	0.056038	0.081518	0.087506	0.059118	0.063707
.	0.036666	0.059319	0.057726	0.067571	0.069633	0.069848	0.065703	0.068090	0.058702	0.090574	0.055333	0.097474	0.074892	0.056045	0.072423
[SEP]	0.041176	0.087107	0.043571	0.072322	0.050029	0.080248	0.061950	0.068467	0.067848	0.068961	0.049568	0.103421	0.068077	0.062399	0.074855
