TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.076865	0.064506	0.068778	0.084848	0.065323	0.054530	0.080960	0.062584	0.053557	0.073116	0.064923	0.080219	0.049626	0.049603	0.070562
A	0.066174	0.054639	0.059898	0.061965	0.081295	0.086754	0.066074	0.048166	0.067983	0.055174	0.093103	0.064774	0.069262	0.056521	0.068218
person	0.054935	0.105531	0.074403	0.068712	0.056677	0.085190	0.057232	0.077853	0.058334	0.055929	0.073594	0.076817	0.063523	0.035179	0.056091
is	0.069527	0.063078	0.066607	0.072688	0.073634	0.083007	0.054160	0.058112	0.067288	0.045489	0.074215	0.080152	0.054756	0.074365	0.062921
at	0.065856	0.086069	0.073233	0.097922	0.070434	0.074069	0.045182	0.055280	0.064492	0.055181	0.065032	0.087581	0.065381	0.048198	0.046091
a	0.067083	0.090784	0.082845	0.072031	0.067856	0.072003	0.063769	0.055123	0.058229	0.050905	0.067284	0.091114	0.051711	0.040344	0.068920
diner	0.063768	0.086374	0.062085	0.074092	0.073981	0.098500	0.057354	0.047438	0.048882	0.065546	0.069817	0.081707	0.065635	0.046504	0.058318
,	0.064167	0.106272	0.060079	0.097748	0.054287	0.076763	0.068217	0.060516	0.072755	0.051387	0.056652	0.065353	0.051550	0.056375	0.057881
ordering	0.063697	0.076974	0.069895	0.080021	0.064916	0.065550	0.066157	0.053047	0.063248	0.066683	0.063030	0.084121	0.049292	0.058741	0.074628
an	0.066811	0.087549	0.068073	0.073253	0.064030	0.078677	0.053546	0.068039	0.055681	0.072173	0.079350	0.060753	0.048905	0.049228	0.073932
o	0.063243	0.065288	0.072697	0.068232	0.083609	0.073039	0.052713	0.067880	0.057973	0.060807	0.083715	0.062028	0.067232	0.060099	0.061445
##mel	0.054427	0.099164	0.083340	0.065726	0.070326	0.081118	0.052688	0.043800	0.052960	0.044231	0.092783	0.089652	0.045769	0.050800	0.073218
##ette	0.077389	0.082179	0.068613	0.098278	0.060697	0.075746	0.066560	0.071292	0.054406	0.051959	0.067748	0.077813	0.054153	0.047390	0.045776
.	0.056219	0.090810	0.082152	0.081628	0.058748	0.077951	0.051372	0.065486	0.061648	0.047271	0.077023	0.063418	0.051469	0.067705	0.067098
[SEP]	0.079211	0.055577	0.063867	0.079556	0.058162	0.099879	0.069672	0.060879	0.058098	0.051918	0.075208	0.072259	0.059482	0.054349	0.061882
