TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.045698	0.074350	0.094589	0.053015	0.070690	0.062315	0.070459	0.109875	0.064728	0.067287	0.069774	0.045418	0.058282	0.062131	0.051389
A	0.060412	0.077836	0.089953	0.058880	0.059127	0.062522	0.048602	0.087726	0.070471	0.064477	0.056110	0.063113	0.062955	0.055083	0.082734
person	0.053445	0.085387	0.081698	0.079619	0.057015	0.070621	0.062021	0.066345	0.078373	0.042400	0.065251	0.072491	0.085357	0.048421	0.051556
is	0.043036	0.054707	0.084193	0.055170	0.090821	0.063409	0.058910	0.079271	0.066833	0.057234	0.047149	0.073296	0.078099	0.051699	0.096171
at	0.033447	0.056097	0.060261	0.055060	0.084223	0.060444	0.058202	0.097643	0.078690	0.067307	0.066287	0.076250	0.072755	0.066778	0.066554
a	0.039941	0.047969	0.063983	0.071725	0.084374	0.082794	0.054378	0.110599	0.066576	0.054444	0.052319	0.084445	0.069893	0.062232	0.054329
diner	0.057922	0.090615	0.085448	0.056642	0.075277	0.064103	0.047326	0.064960	0.060615	0.068801	0.068539	0.063320	0.052451	0.063627	0.080353
,	0.046498	0.076099	0.132231	0.051277	0.063714	0.076179	0.049465	0.110241	0.060430	0.049638	0.057629	0.067615	0.058263	0.053960	0.046762
ordering	0.057652	0.075538	0.083591	0.068649	0.051898	0.065657	0.047977	0.058229	0.069878	0.065616	0.068403	0.077859	0.071803	0.060710	0.076539
an	0.042351	0.089192	0.065718	0.077565	0.058226	0.078821	0.041040	0.086301	0.065691	0.057676	0.051376	0.075618	0.086269	0.059541	0.064615
o	0.045788	0.064575	0.067295	0.063270	0.073298	0.061554	0.060659	0.094387	0.056183	0.058552	0.058293	0.058917	0.065143	0.079998	0.092087
##mel	0.038886	0.058656	0.077376	0.062898	0.077762	0.043220	0.053177	0.096155	0.080558	0.078200	0.065663	0.064642	0.073693	0.055314	0.073799
##ette	0.036115	0.057203	0.084821	0.056963	0.072294	0.056789	0.065826	0.107553	0.065302	0.057149	0.062316	0.061265	0.069916	0.076733	0.069754
.	0.049498	0.049940	0.086119	0.053599	0.073389	0.064826	0.068661	0.103543	0.066337	0.056015	0.060238	0.070364	0.068195	0.051936	0.077339
[SEP]	0.058406	0.067078	0.099115	0.046058	0.088683	0.065036	0.050010	0.057006	0.056161	0.055673	0.058821	0.065982	0.102903	0.072164	0.056905
