TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.083682	0.054001	0.047724	0.045549	0.041928	0.046937	0.072351	0.033261	0.120744	0.081707	0.067019	0.058010	0.054193	0.097091	0.095803
A	0.076857	0.057914	0.064598	0.054757	0.040406	0.066936	0.088457	0.054835	0.059164	0.073254	0.065164	0.079750	0.070993	0.072687	0.074229
person	0.081922	0.061596	0.062166	0.059662	0.047450	0.071173	0.088077	0.059881	0.066171	0.079796	0.060826	0.062284	0.066765	0.062613	0.069617
is	0.090402	0.058998	0.071909	0.053335	0.057361	0.067767	0.075942	0.054897	0.053299	0.077011	0.062941	0.072781	0.071053	0.067270	0.065034
at	0.073202	0.059875	0.045649	0.069382	0.068336	0.067219	0.059175	0.058614	0.054755	0.073046	0.081217	0.073096	0.073627	0.080483	0.062325
a	0.100007	0.069848	0.046727	0.063596	0.045286	0.050254	0.054438	0.061452	0.082220	0.070672	0.071536	0.050286	0.073946	0.078235	0.081496
diner	0.070413	0.046218	0.058246	0.068066	0.059259	0.087141	0.048024	0.058612	0.074420	0.072343	0.069759	0.067571	0.063797	0.084252	0.071879
,	0.112799	0.055386	0.057875	0.071211	0.054705	0.053259	0.054848	0.072928	0.070635	0.078925	0.053792	0.080080	0.065231	0.061236	0.057092
ordering	0.072691	0.071393	0.039037	0.076383	0.061279	0.050077	0.059610	0.067724	0.064458	0.077816	0.073905	0.070340	0.080105	0.071569	0.063613
an	0.086350	0.064080	0.057559	0.073907	0.045128	0.055217	0.051040	0.072416	0.054918	0.099143	0.078685	0.067323	0.077040	0.056097	0.061098
o	0.073083	0.044896	0.045998	0.057826	0.059969	0.055141	0.078729	0.056479	0.057509	0.073788	0.079133	0.073273	0.090594	0.075341	0.078240
##mel	0.065899	0.073757	0.055489	0.065769	0.052204	0.078314	0.051337	0.053564	0.072205	0.067191	0.081486	0.073295	0.094781	0.064804	0.049904
##ette	0.112946	0.065200	0.042548	0.053452	0.044783	0.063141	0.083968	0.054978	0.061673	0.059754	0.086489	0.064131	0.066043	0.076289	0.064605
.	0.100193	0.061065	0.044462	0.076556	0.062270	0.045694	0.054782	0.072666	0.060586	0.092379	0.081179	0.051091	0.074680	0.059005	0.063393
[SEP]	0.075146	0.070692	0.058958	0.066581	0.082924	0.041492	0.085291	0.052417	0.055667	0.076356	0.075930	0.054607	0.085558	0.048549	0.069833
