TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.059448	0.081424	0.070117	0.054565	0.068978	0.037315	0.083736	0.064964	0.062334	0.079603	0.089197	0.053203	0.066782	0.054991	0.073344
A	0.061046	0.092500	0.066423	0.055261	0.071672	0.036936	0.084996	0.097750	0.091426	0.061802	0.040917	0.051056	0.070924	0.068240	0.049050
person	0.055463	0.053829	0.062625	0.081006	0.073628	0.049114	0.086117	0.073776	0.066216	0.075774	0.052105	0.051334	0.073268	0.074574	0.071170
is	0.064428	0.075201	0.052606	0.070877	0.085614	0.039668	0.120401	0.071517	0.089566	0.054506	0.038780	0.051568	0.073364	0.044846	0.067057
at	0.089573	0.087674	0.072635	0.060268	0.086969	0.032075	0.095813	0.074699	0.065749	0.056068	0.041272	0.045739	0.075986	0.066451	0.049029
a	0.071382	0.073525	0.054340	0.092922	0.094092	0.034565	0.106987	0.058371	0.082975	0.051604	0.035179	0.050548	0.070345	0.067373	0.055791
diner	0.060230	0.073163	0.059050	0.062893	0.071769	0.043812	0.109731	0.072400	0.080248	0.047731	0.042249	0.065244	0.063305	0.070316	0.077859
,	0.067502	0.063322	0.050510	0.061709	0.063126	0.051181	0.103505	0.082750	0.072489	0.058135	0.064995	0.063831	0.052912	0.078937	0.065097
ordering	0.086844	0.082732	0.065604	0.056767	0.069456	0.045437	0.082402	0.082219	0.059067	0.064677	0.053372	0.057114	0.078773	0.059201	0.056335
an	0.064091	0.073310	0.071154	0.056769	0.081742	0.057463	0.097735	0.078414	0.055797	0.072444	0.051412	0.063841	0.064854	0.057362	0.053614
o	0.061301	0.100780	0.047237	0.075594	0.056954	0.030823	0.094151	0.080934	0.061425	0.070305	0.053256	0.057195	0.060096	0.075272	0.074677
##mel	0.074703	0.111245	0.053465	0.045832	0.096818	0.026226	0.100800	0.076819	0.065387	0.047344	0.046136	0.041565	0.099154	0.076348	0.038160
##ette	0.054652	0.078975	0.062356	0.057928	0.056163	0.054272	0.082971	0.072546	0.083033	0.083414	0.049062	0.053434	0.061316	0.072672	0.077206
.	0.050217	0.080854	0.051079	0.064636	0.094172	0.046340	0.110597	0.078368	0.099246	0.062014	0.041479	0.056975	0.069400	0.052531	0.042093
[SEP]	0.066027	0.069960	0.061765	0.060446	0.090463	0.069197	0.090209	0.072128	0.071016	0.072926	0.047170	0.066240	0.062848	0.051811	0.047795
