TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.076313	0.058807	0.090256	0.055936	0.056341	0.068702	0.046487	0.067511	0.089730	0.078613	0.065883	0.047076	0.063915	0.073369	0.061062
A	0.062080	0.065364	0.099817	0.063673	0.062249	0.087052	0.063689	0.055577	0.054961	0.063372	0.054558	0.067258	0.075822	0.070791	0.053735
person	0.094498	0.055108	0.089051	0.050907	0.058106	0.083030	0.058165	0.044686	0.065939	0.066334	0.077515	0.056234	0.089692	0.053669	0.057067
is	0.077254	0.073051	0.087799	0.054957	0.058740	0.066999	0.059021	0.067372	0.070607	0.062388	0.071725	0.059834	0.081296	0.065347	0.043611
at	0.090481	0.054684	0.086032	0.058103	0.062210	0.077538	0.063462	0.060630	0.051224	0.094192	0.056831	0.067817	0.054952	0.070672	0.051173
a	0.063416	0.070484	0.054341	0.064101	0.070012	0.069044	0.069032	0.060306	0.067666	0.087473	0.079157	0.072329	0.064786	0.052631	0.055223
diner	0.066307	0.070075	0.097327	0.050977	0.063684	0.061203	0.070003	0.045305	0.070140	0.089560	0.081679	0.057652	0.072265	0.059063	0.044758
,	0.063453	0.070469	0.103581	0.055289	0.053747	0.056136	0.052233	0.068117	0.065013	0.096745	0.070463	0.065648	0.078414	0.056716	0.043975
ordering	0.072930	0.050819	0.089773	0.061157	0.068333	0.089756	0.062446	0.053471	0.057063	0.085886	0.061222	0.068367	0.075881	0.058707	0.044188
an	0.084947	0.054597	0.075734	0.054540	0.059748	0.078326	0.057311	0.049168	0.075882	0.095944	0.067564	0.054364	0.078395	0.060743	0.052738
o	0.086044	0.061074	0.104818	0.064161	0.053964	0.086053	0.056660	0.040259	0.067195	0.075845	0.059706	0.056733	0.065855	0.061378	0.060256
##mel	0.078140	0.051351	0.081446	0.052765	0.084550	0.074978	0.070108	0.050024	0.047617	0.077900	0.074181	0.080291	0.060929	0.059894	0.055825
##ette	0.087265	0.061774	0.074651	0.060467	0.071508	0.086296	0.061843	0.056810	0.060816	0.082115	0.057280	0.051905	0.062030	0.054304	0.070936
.	0.082043	0.066189	0.103879	0.046897	0.060600	0.057019	0.068452	0.057460	0.059958	0.075586	0.057639	0.064748	0.082511	0.055857	0.061163
[SEP]	0.067793	0.066383	0.102803	0.058404	0.056202	0.075438	0.055122	0.062303	0.071427	0.059391	0.054691	0.060904	0.078977	0.077334	0.052827
