TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.086774	0.104790	0.067537	0.051319	0.053663	0.064412	0.047311	0.080223	0.047753	0.104293	0.044320	0.069262	0.066459	0.052146	0.059738
A	0.074284	0.071040	0.115397	0.069397	0.067208	0.045761	0.067988	0.072246	0.046934	0.057187	0.044010	0.081478	0.079990	0.056594	0.050485
person	0.066762	0.082920	0.063758	0.062324	0.077188	0.045409	0.067134	0.081659	0.049969	0.037551	0.050825	0.060107	0.097201	0.087349	0.069844
is	0.069306	0.079880	0.046524	0.058134	0.078860	0.049563	0.115804	0.061769	0.069740	0.044636	0.046092	0.093288	0.071252	0.070321	0.044830
at	0.074587	0.101729	0.060846	0.093800	0.070605	0.052202	0.066513	0.074402	0.050286	0.047308	0.035872	0.082681	0.066558	0.078667	0.043945
a	0.053882	0.064600	0.074937	0.087512	0.080469	0.052572	0.095007	0.069790	0.051835	0.073606	0.033655	0.081310	0.058335	0.053141	0.069349
diner	0.051972	0.091317	0.065068	0.094833	0.058097	0.070731	0.050215	0.070591	0.037744	0.039132	0.044890	0.089641	0.113619	0.071138	0.051011
,	0.051208	0.101236	0.039485	0.066881	0.067840	0.057378	0.082980	0.075271	0.092542	0.062216	0.049199	0.073569	0.061572	0.061488	0.057136
ordering	0.096624	0.073400	0.056865	0.076538	0.050966	0.043240	0.070136	0.081097	0.045157	0.056038	0.037775	0.098508	0.079197	0.070154	0.064304
an	0.058867	0.093500	0.055629	0.088153	0.058972	0.083275	0.076947	0.079981	0.045194	0.047227	0.043956	0.069889	0.072297	0.064592	0.061521
o	0.068311	0.104138	0.053215	0.061085	0.057851	0.070491	0.072734	0.067398	0.075972	0.047895	0.065721	0.069723	0.071163	0.065203	0.049100
##mel	0.099443	0.090729	0.078508	0.050511	0.065209	0.051476	0.069411	0.067604	0.031791	0.042568	0.029355	0.091208	0.108470	0.057280	0.066439
##ette	0.068070	0.068932	0.086162	0.070238	0.064058	0.063694	0.069825	0.073600	0.041794	0.063426	0.049537	0.072358	0.085986	0.069508	0.052811
.	0.072541	0.062322	0.082646	0.070975	0.083750	0.052149	0.063181	0.080675	0.040488	0.080971	0.051194	0.070529	0.058344	0.069416	0.060820
[SEP]	0.051065	0.077427	0.050907	0.058041	0.064258	0.083231	0.065652	0.082869	0.047009	0.091290	0.065796	0.053661	0.088637	0.074606	0.045549
