TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.086465	0.071822	0.062277	0.044042	0.069125	0.046121	0.090026	0.062527	0.075550	0.065238	0.065934	0.074852	0.095096	0.058151	0.032774
A	0.056007	0.066273	0.050369	0.063084	0.076480	0.078443	0.102307	0.065915	0.042665	0.076250	0.050284	0.089398	0.078505	0.066299	0.037719
person	0.089966	0.080100	0.067955	0.050901	0.074590	0.055140	0.082710	0.051568	0.047254	0.074539	0.064359	0.096741	0.060805	0.069652	0.033721
is	0.079521	0.090161	0.078373	0.051163	0.067306	0.077750	0.067862	0.060478	0.036092	0.076124	0.077668	0.072957	0.055309	0.067317	0.041920
at	0.086119	0.097442	0.055476	0.063437	0.077435	0.050000	0.062323	0.059355	0.045802	0.073689	0.076905	0.084270	0.080511	0.053040	0.034195
a	0.095914	0.059966	0.069822	0.042720	0.075929	0.060745	0.072608	0.083844	0.049850	0.083560	0.070039	0.082436	0.069629	0.048700	0.034237
diner	0.092063	0.063548	0.075158	0.081454	0.051822	0.069951	0.059592	0.076389	0.045150	0.077537	0.066463	0.077710	0.085022	0.051848	0.026293
,	0.097456	0.093156	0.061352	0.064962	0.067380	0.062274	0.068135	0.042918	0.049885	0.066264	0.076951	0.074441	0.068407	0.065637	0.040782
ordering	0.083440	0.094453	0.063607	0.046125	0.066812	0.057503	0.071024	0.081597	0.063964	0.069018	0.071490	0.077487	0.066298	0.063157	0.024025
an	0.071159	0.086891	0.047013	0.062643	0.056610	0.076639	0.077472	0.075785	0.048898	0.073850	0.060150	0.077088	0.090111	0.060957	0.034733
o	0.087872	0.071244	0.035784	0.063756	0.105349	0.065381	0.079511	0.051589	0.043477	0.064715	0.081644	0.093549	0.057000	0.064134	0.034995
##mel	0.093904	0.092129	0.103825	0.059401	0.055858	0.061788	0.066619	0.058965	0.042311	0.061596	0.073053	0.070157	0.061648	0.054145	0.044601
##ette	0.076506	0.084247	0.059096	0.066177	0.074838	0.051164	0.084853	0.059230	0.057233	0.053203	0.064772	0.088189	0.089636	0.059390	0.031466
.	0.068774	0.117966	0.046163	0.050373	0.068997	0.052451	0.068927	0.076947	0.072711	0.065139	0.049441	0.081820	0.081386	0.067041	0.031863
[SEP]	0.077410	0.109420	0.045127	0.079322	0.094960	0.044494	0.056084	0.075906	0.071850	0.062911	0.055187	0.065066	0.062780	0.063975	0.035508
