TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.059646	0.061001	0.054856	0.057825	0.068717	0.061124	0.083631	0.054958	0.067384	0.069168	0.069914	0.088791	0.052984	0.063344	0.086656
A	0.051440	0.065837	0.046851	0.053914	0.080173	0.068243	0.075420	0.053019	0.047645	0.053097	0.112096	0.086474	0.055555	0.056642	0.093593
person	0.090174	0.065987	0.045024	0.072521	0.055080	0.066324	0.077817	0.048020	0.072104	0.056011	0.069000	0.094464	0.062624	0.067251	0.057599
is	0.064176	0.060025	0.057264	0.062112	0.084614	0.058943	0.067430	0.053388	0.063060	0.042877	0.077253	0.101521	0.072843	0.056354	0.078140
at	0.050772	0.059997	0.038115	0.048157	0.095586	0.087348	0.054492	0.056629	0.066658	0.038830	0.093121	0.090959	0.067811	0.077869	0.073658
a	0.034681	0.047061	0.048927	0.049587	0.091629	0.088341	0.083231	0.044712	0.054850	0.061582	0.080511	0.126091	0.042932	0.054400	0.091465
diner	0.046068	0.059441	0.046831	0.048711	0.083640	0.084813	0.068664	0.062789	0.086633	0.065323	0.072308	0.066377	0.062431	0.066667	0.079303
,	0.046521	0.058587	0.048691	0.047518	0.117934	0.067308	0.076051	0.046543	0.061898	0.059483	0.078936	0.113732	0.046153	0.055639	0.075006
ordering	0.048893	0.054777	0.040085	0.045621	0.124689	0.058471	0.075580	0.064984	0.067891	0.047758	0.068042	0.094029	0.046006	0.083492	0.079683
an	0.055146	0.052517	0.049643	0.043076	0.115668	0.066472	0.074928	0.051073	0.068779	0.058557	0.055674	0.107182	0.067495	0.066383	0.067408
o	0.043916	0.050949	0.039072	0.050116	0.094753	0.084263	0.078467	0.056723	0.069020	0.052718	0.072842	0.096104	0.049332	0.076714	0.085011
##mel	0.047557	0.054196	0.049066	0.058524	0.097536	0.094395	0.070104	0.044878	0.071078	0.057026	0.059187	0.093455	0.047989	0.069247	0.085762
##ette	0.058599	0.057138	0.054055	0.041645	0.107710	0.062218	0.086051	0.047101	0.051833	0.067030	0.085492	0.081520	0.052814	0.059304	0.087489
.	0.049446	0.071758	0.070658	0.046069	0.102443	0.075539	0.071148	0.044019	0.062480	0.061373	0.078211	0.093216	0.057558	0.055962	0.060120
[SEP]	0.049421	0.052853	0.055574	0.053530	0.095927	0.065104	0.062699	0.066489	0.068304	0.049231	0.062574	0.114147	0.058975	0.061733	0.083440
