TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.073525	0.055148	0.096906	0.058642	0.067647	0.074537	0.086756	0.048309	0.074179	0.048839	0.062052	0.073765	0.077907	0.056788	0.045001
A	0.075479	0.050409	0.053365	0.077117	0.120011	0.064724	0.046880	0.061677	0.062179	0.084950	0.057501	0.053671	0.049733	0.075069	0.067235
person	0.069972	0.057557	0.050865	0.102536	0.078316	0.100769	0.057440	0.054013	0.059673	0.062031	0.061582	0.059632	0.060312	0.069604	0.055699
is	0.075578	0.058836	0.039425	0.062305	0.123099	0.077482	0.056947	0.073439	0.061730	0.074313	0.074068	0.054305	0.054466	0.071742	0.042265
at	0.073252	0.062733	0.066981	0.055585	0.120866	0.088939	0.065300	0.063487	0.043116	0.109695	0.035700	0.069324	0.057243	0.055521	0.032258
a	0.071541	0.054996	0.045899	0.087095	0.105902	0.056479	0.057557	0.080514	0.049358	0.069653	0.069600	0.063680	0.070178	0.054861	0.062687
diner	0.080752	0.053683	0.056165	0.071762	0.100356	0.093323	0.056430	0.061849	0.051842	0.073128	0.071851	0.058012	0.062989	0.065439	0.042421
,	0.101037	0.060840	0.067671	0.057488	0.086717	0.069877	0.053030	0.052638	0.067160	0.079774	0.063267	0.069742	0.060495	0.066679	0.043585
ordering	0.069537	0.050212	0.051678	0.068702	0.074213	0.077872	0.063520	0.092700	0.045986	0.067664	0.066168	0.074037	0.088975	0.064456	0.044280
an	0.083275	0.058240	0.070059	0.057267	0.092641	0.052429	0.057528	0.082712	0.059897	0.074723	0.067211	0.059744	0.078317	0.054236	0.051721
o	0.100204	0.069559	0.045736	0.070798	0.074338	0.091512	0.062929	0.057108	0.054072	0.100593	0.060529	0.060650	0.037767	0.076594	0.037612
##mel	0.103265	0.049045	0.055197	0.071474	0.126909	0.067056	0.059493	0.063655	0.058295	0.082347	0.047854	0.057296	0.077019	0.045017	0.036077
##ette	0.084594	0.060677	0.046497	0.092128	0.116510	0.069622	0.064965	0.049650	0.058588	0.088440	0.047283	0.069887	0.062542	0.051885	0.036733
.	0.087934	0.056953	0.055863	0.059161	0.127575	0.056316	0.069799	0.075378	0.064513	0.066119	0.056365	0.057189	0.082702	0.050050	0.034084
[SEP]	0.094343	0.049197	0.056307	0.058686	0.079007	0.087348	0.081660	0.068845	0.042004	0.075490	0.059079	0.055029	0.065893	0.077809	0.049302
