TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.045503	0.056162	0.080969	0.067133	0.058646	0.092754	0.081290	0.051080	0.085652	0.086243	0.061408	0.032383	0.061677	0.068045	0.071057
A	0.051410	0.075436	0.068042	0.059946	0.053987	0.109775	0.080614	0.051825	0.096998	0.062754	0.065918	0.046041	0.060610	0.050177	0.066467
person	0.057908	0.057636	0.085687	0.058947	0.077789	0.078830	0.064740	0.069974	0.079043	0.064579	0.064904	0.056491	0.066967	0.055070	0.061435
is	0.057203	0.059522	0.068980	0.058122	0.083393	0.087021	0.074783	0.051409	0.066928	0.069323	0.063756	0.059525	0.057935	0.064250	0.077852
at	0.080236	0.052181	0.074893	0.073427	0.042944	0.086611	0.063893	0.054571	0.066724	0.073840	0.068260	0.052102	0.047775	0.064191	0.098351
a	0.079906	0.046151	0.076900	0.059815	0.065055	0.069928	0.065814	0.059351	0.076885	0.062091	0.069724	0.050249	0.078464	0.063325	0.076344
diner	0.064970	0.057540	0.087500	0.051721	0.049127	0.125963	0.051382	0.053939	0.060905	0.065942	0.070967	0.055589	0.053563	0.072622	0.078268
,	0.051028	0.052126	0.075688	0.069067	0.078105	0.078956	0.074392	0.065993	0.084734	0.079538	0.071711	0.037251	0.058852	0.060871	0.061687
ordering	0.054826	0.057843	0.068720	0.060116	0.061600	0.121431	0.056552	0.054685	0.087429	0.065934	0.060940	0.045403	0.068185	0.054970	0.081368
an	0.063794	0.062667	0.069304	0.066658	0.057597	0.067475	0.062703	0.066586	0.090286	0.079972	0.071514	0.043261	0.053049	0.074589	0.070544
o	0.073004	0.038144	0.081833	0.055268	0.074081	0.099785	0.057084	0.055563	0.074928	0.074337	0.066044	0.038882	0.072452	0.055417	0.083176
##mel	0.068984	0.064982	0.078388	0.066124	0.053518	0.097275	0.070633	0.052837	0.050167	0.059441	0.064690	0.052852	0.054286	0.070448	0.095375
##ette	0.067284	0.046286	0.079898	0.053698	0.066820	0.083793	0.057697	0.072124	0.076406	0.062652	0.073496	0.040136	0.070978	0.062915	0.085818
.	0.068236	0.059734	0.077370	0.059920	0.046946	0.097254	0.069152	0.057884	0.089811	0.057986	0.062152	0.045358	0.064370	0.068409	0.075419
[SEP]	0.079401	0.059611	0.067600	0.049928	0.069748	0.090582	0.088382	0.045624	0.083260	0.079394	0.068341	0.054509	0.050573	0.043145	0.069901
