TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.053550	0.073578	0.052597	0.106068	0.058199	0.052155	0.063605	0.067500	0.093421	0.072880	0.059463	0.052244	0.057874	0.072831	0.064034
A	0.067891	0.060844	0.085474	0.064978	0.063466	0.087694	0.054567	0.058694	0.050352	0.053578	0.101582	0.044796	0.089734	0.063343	0.053006
person	0.052373	0.087916	0.050849	0.083203	0.072643	0.071674	0.069360	0.036561	0.082016	0.050808	0.066461	0.075170	0.081076	0.053130	0.066762
is	0.050352	0.087329	0.065111	0.055080	0.073066	0.085692	0.054287	0.052178	0.067571	0.084058	0.086756	0.073772	0.072775	0.053794	0.038179
at	0.043403	0.088857	0.063931	0.051910	0.066630	0.079800	0.048643	0.067538	0.079043	0.068126	0.089446	0.059722	0.059452	0.049583	0.083915
a	0.052377	0.076862	0.066752	0.037055	0.100920	0.064572	0.075189	0.028746	0.076748	0.070855	0.086963	0.091268	0.056223	0.069226	0.046246
diner	0.049994	0.075138	0.057704	0.056976	0.079935	0.066809	0.090320	0.058529	0.077479	0.061562	0.077467	0.047755	0.064510	0.073284	0.062539
,	0.072589	0.073289	0.080260	0.062895	0.061302	0.082690	0.047513	0.075773	0.054076	0.065505	0.059489	0.057675	0.073767	0.066049	0.067127
ordering	0.070206	0.079761	0.062548	0.078364	0.050119	0.064938	0.052296	0.077196	0.059092	0.063179	0.071548	0.051709	0.047988	0.073240	0.097817
an	0.050595	0.079722	0.059807	0.072925	0.064835	0.116797	0.049314	0.052836	0.055372	0.060465	0.090129	0.050081	0.077424	0.063489	0.056209
o	0.056101	0.057420	0.069427	0.081677	0.079168	0.069322	0.077622	0.060992	0.052457	0.059460	0.073021	0.063008	0.058615	0.073895	0.067817
##mel	0.056579	0.055639	0.069979	0.085015	0.061020	0.058846	0.074278	0.075982	0.080904	0.073574	0.066529	0.048577	0.078664	0.058310	0.056103
##ette	0.054896	0.081084	0.063687	0.068111	0.071680	0.073647	0.071347	0.049978	0.079190	0.082827	0.084767	0.045771	0.064176	0.062646	0.046194
.	0.057552	0.077207	0.053790	0.105385	0.067390	0.077016	0.050915	0.081273	0.065004	0.064241	0.071521	0.043341	0.066531	0.056108	0.062728
[SEP]	0.059276	0.062459	0.065372	0.052023	0.078211	0.057485	0.070505	0.054025	0.082540	0.057050	0.070717	0.102628	0.052258	0.068710	0.066743
