TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.078343	0.043152	0.093344	0.067830	0.045361	0.067836	0.055065	0.067881	0.051576	0.072493	0.082360	0.060748	0.071966	0.073729	0.068316
A	0.059977	0.068253	0.082233	0.086100	0.044831	0.063412	0.071906	0.060284	0.070425	0.070592	0.077577	0.070713	0.060574	0.060984	0.052139
person	0.072015	0.054511	0.078088	0.070723	0.047155	0.087932	0.054656	0.058909	0.066133	0.069000	0.082694	0.057574	0.062932	0.073570	0.064109
is	0.066441	0.066392	0.083428	0.081781	0.040993	0.087283	0.055497	0.069475	0.058733	0.061896	0.083300	0.069930	0.048852	0.063826	0.062172
at	0.072642	0.057905	0.074033	0.072452	0.049556	0.074647	0.068704	0.072863	0.056873	0.075718	0.075844	0.065989	0.058413	0.062302	0.062058
a	0.061360	0.068304	0.084516	0.080484	0.036789	0.072174	0.046573	0.059557	0.073997	0.080081	0.100721	0.059261	0.056667	0.067326	0.052191
diner	0.067002	0.062982	0.082602	0.080555	0.046212	0.075582	0.060487	0.068440	0.064957	0.062175	0.077060	0.068104	0.045725	0.063746	0.074371
,	0.061038	0.059412	0.089923	0.072391	0.043276	0.085593	0.062000	0.055744	0.057957	0.085703	0.073984	0.066094	0.052941	0.066620	0.067326
ordering	0.065733	0.059804	0.113688	0.062799	0.044901	0.061609	0.056220	0.062858	0.068114	0.067677	0.082358	0.061431	0.052711	0.074344	0.065753
an	0.053268	0.077925	0.089196	0.066349	0.066759	0.058982	0.060240	0.048450	0.077663	0.079448	0.074707	0.057703	0.051843	0.065405	0.072062
o	0.072321	0.071895	0.081061	0.068926	0.056901	0.065804	0.055881	0.059276	0.061284	0.084040	0.081619	0.060742	0.049936	0.072261	0.058054
##mel	0.068813	0.070454	0.071636	0.071653	0.054735	0.078558	0.059698	0.064446	0.075479	0.065541	0.075109	0.060540	0.060161	0.063117	0.060062
##ette	0.068464	0.071453	0.082718	0.065750	0.052499	0.063448	0.064021	0.066970	0.053614	0.070164	0.083979	0.070482	0.057141	0.068056	0.061240
.	0.067866	0.054837	0.113038	0.076251	0.042973	0.064460	0.058585	0.059940	0.055067	0.071421	0.083528	0.058892	0.059388	0.066512	0.067241
[SEP]	0.058713	0.057227	0.128976	0.073467	0.038287	0.052976	0.064626	0.054422	0.063731	0.078358	0.079570	0.063670	0.057952	0.066923	0.061102
