TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.042735	0.061095	0.065394	0.089984	0.075295	0.102603	0.081574	0.057508	0.051064	0.089113	0.058525	0.049713	0.048101	0.060260	0.067035
A	0.061073	0.065449	0.069003	0.077828	0.081041	0.081718	0.050794	0.068420	0.054714	0.085510	0.051355	0.060520	0.063728	0.065779	0.063066
person	0.039154	0.073631	0.087298	0.092050	0.073625	0.071047	0.070455	0.065924	0.056315	0.095281	0.055618	0.061909	0.056257	0.057556	0.043880
is	0.062172	0.061636	0.105663	0.086487	0.062471	0.070159	0.038514	0.072155	0.050072	0.098256	0.081979	0.035501	0.037110	0.085733	0.052092
at	0.036397	0.088848	0.090855	0.099097	0.079532	0.075901	0.058062	0.072872	0.044152	0.081069	0.077226	0.041544	0.041094	0.055152	0.058199
a	0.029794	0.079984	0.090752	0.090394	0.081816	0.052056	0.051330	0.070236	0.044421	0.098960	0.059615	0.054119	0.061389	0.060396	0.074739
diner	0.068101	0.066127	0.080023	0.071501	0.076901	0.060425	0.054067	0.082933	0.051730	0.085608	0.068317	0.040170	0.054228	0.078987	0.060882
,	0.059714	0.055299	0.076535	0.101468	0.087814	0.066800	0.058743	0.048832	0.044398	0.070718	0.042084	0.043760	0.097510	0.079446	0.066877
ordering	0.074868	0.052045	0.070421	0.069306	0.088534	0.063624	0.043141	0.098679	0.051135	0.111824	0.061860	0.032945	0.039177	0.074279	0.068162
an	0.063195	0.069585	0.068182	0.111296	0.059075	0.052819	0.048686	0.057431	0.056306	0.048251	0.054060	0.041976	0.092181	0.091887	0.085069
o	0.037859	0.069628	0.056833	0.094798	0.077990	0.075507	0.060648	0.071864	0.038455	0.061059	0.080511	0.041052	0.081037	0.084726	0.068033
##mel	0.059191	0.065760	0.093501	0.072449	0.084474	0.045840	0.042467	0.073206	0.052977	0.082714	0.082115	0.033647	0.061962	0.075021	0.074676
##ette	0.037531	0.057871	0.082924	0.086238	0.077233	0.074936	0.039267	0.062468	0.045892	0.095592	0.076852	0.048731	0.056217	0.074040	0.084208
.	0.042254	0.100834	0.066033	0.097377	0.072699	0.058426	0.074109	0.075735	0.039892	0.082551	0.059731	0.054050	0.052698	0.063343	0.060270
[SEP]	0.040162	0.066911	0.092748	0.097868	0.070476	0.075773	0.060581	0.076018	0.049121	0.061418	0.060385	0.050753	0.071218	0.066214	0.060354
